ID_VMP_NM;VMP_NM;VERSION;DATE_FROM;DATE_TO
5520;Telmisartan 40mg tablets;1;2018-11-07;2018-11-07
5521;Telmisartan 80mg / Hydrochlorothiazide 12.5mg tablets;1;2018-11-07;2018-11-07
5522;Telmisartan 80mg / Hydrochlorothiazide 25mg tablets;1;2018-11-07;2018-11-07
5523;Telmisartan 80mg tablets;1;2018-11-07;2018-11-07
5524;Temazepam 10mg tablets;1;2018-11-07;2018-11-07
5525;Temazepam 10mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
5526;Temazepam 20mg tablets;1;2018-11-07;2018-11-07
5527;Tenofovir 245mg tablets;1;2018-11-07;2018-11-07
5528;Tenoxicam 20mg tablets;1;2018-11-07;2018-11-07
5529;Terazosin 10mg tablets;1;2018-11-07;2018-11-07
5530;Terazosin 2mg tablets;1;2018-11-07;2018-11-07
5531;Terazosin 2mg tablets and Terazosin 1mg tablets;1;2018-11-07;2018-11-07
5532;Terazosin 5mg tablets;1;2018-11-07;2018-11-07
5533;Terbinafine 1% cream;1;2018-11-07;2018-11-07
5534;Terbinafine 1% gel;1;2018-11-07;2018-11-07
5535;Terbinafine 1% solution;1;2018-11-07;2018-11-07
5536;Terbinafine 1% spray;1;2018-11-07;2018-11-07
5537;Terbinafine 250mg tablets;1;2018-11-07;2018-11-07
5538;Terbutaline 1.5mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
5539;Terbutaline 2.5mg/5ml solution for injection ampoules;1;2018-11-07;2018-11-07
5540;Terbutaline 500micrograms/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
5541;Terbutaline 500micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
5542;Terbutaline 5mg tablets;1;2018-11-07;2018-11-07
5543;Terbutaline 5mg/2ml nebuliser liquid unit dose vials;1;2018-11-07;2018-11-07
5544;Terlipressin 1mg powder and solvent for solution for injection vials;1;2018-11-07;2018-11-07
5545;Testosterone 16.2mg/g gel (20.25mg per actuation);1;2018-11-07;2018-11-07
5546;Testosterone 2% gel (10mg per actuation);1;2018-11-07;2018-11-07
5547;Testosterone 300micrograms/24hours transdermal patches;1;2018-11-07;2018-11-07
5548;Testosterone 40mg capsules;1;2018-11-07;2018-11-07
5549;Testosterone 50mg/5g gel unit dose sachets;1;2018-11-07;2018-11-07
5550;Testosterone 50mg/5g gel unit dose tube;1;2018-11-07;2018-11-07
5551;Testosterone enantate 250mg/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
5552;Testosterone undecanoate 1g/4ml solution for injection vials;1;2018-11-07;2018-11-07
5553;Tetrabenazine 25mg tablets;1;2018-11-07;2018-11-07
5554;Tetracaine 0.5% eye drops 0.5ml unit dose preservative free;1;2018-11-07;2018-11-07
5555;Tetracaine 1% eye drops 0.5ml unit dose preservative free;1;2018-11-07;2018-11-07
5556;Tetracaine 4% gel;1;2018-11-07;2018-11-07
5557;Tetracaine 4% gel with Vapour-permeable adhesive film dressing 6cm x 7cm;1;2018-11-07;2018-11-07
5558;Tetracosactide 1mg/1ml suspension for injection ampoules;1;2018-11-07;2018-11-07
5559;Tetracosactide 250micrograms/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
5560;Tetracycline 250mg tablets;1;2018-11-07;2018-11-07
5561;Theophylline 125mg modified-release capsules;1;2018-11-07;2018-11-07
5562;Theophylline 175mg modified-release tablets;1;2018-11-07;2018-11-07
5563;Theophylline 200mg modified-release tablets;1;2018-11-07;2018-11-07
5564;Theophylline 250mg modified-release capsules;1;2018-11-07;2018-11-07
5565;Theophylline 250mg modified-release tablets;1;2018-11-07;2018-11-07
5566;Theophylline 300mg modified-release tablets;1;2018-11-07;2018-11-07
5567;Theophylline 400mg modified-release tablets;1;2018-11-07;2018-11-07
5568;Theophylline 60mg modified-release capsules;1;2018-11-07;2018-11-07
5569;Thiamine 100mg modified-release tablets;1;2018-11-07;2018-11-07
5570;Thiamine 100mg tablets;1;2018-11-07;2018-11-07
5571;Thiamine 50mg tablets;1;2018-11-07;2018-11-07
5572;Tiagabine 10mg tablets;1;2018-11-07;2018-11-07
5573;Tiagabine 15mg tablets;1;2018-11-07;2018-11-07
5574;Tiagabine 5mg tablets;1;2018-11-07;2018-11-07
5575;Tiaprofenic acid 300mg tablets;1;2018-11-07;2018-11-07
5576;Tibolone 2.5mg tablets;1;2018-11-07;2018-11-07
5577;Ticagrelor 60mg tablets;1;2018-11-07;2018-11-07
5578;Ticagrelor 90mg tablets;1;2018-11-07;2018-11-07
5579;Tick-borne encephalitis vaccine (inactivated) suspension for injection 0.25ml pre-filled syringes;1;2018-11-07;2018-11-07
5580;Tick-borne encephalitis vaccine (inactivated) suspension for injection 0.5ml pre-filled syringes;1;2018-11-07;2018-11-07
5581;Tilactase 50,000units/g oral drops;1;2018-11-07;2018-11-07
5582;Timolol 0.25% eye drops;1;2018-11-07;2018-11-07
5583;Timolol 0.25% eye drops 0.2ml unit dose preservative free;1;2018-11-07;2018-11-07
5584;Timolol 0.25% eye gel;1;2018-11-07;2018-11-07
5585;Timolol 0.5% eye drops;1;2018-11-07;2018-11-07
5586;Timolol 0.5% eye drops 0.2ml unit dose preservative free;1;2018-11-07;2018-11-07
5587;Timolol 0.5% eye gel;1;2018-11-07;2018-11-07
5588;Timolol 10mg / Bendroflumethiazide 2.5mg tablets;1;2018-11-07;2018-11-07
5589;Timolol 10mg tablets;1;2018-11-07;2018-11-07
5590;Timolol 1mg/g gel eye drops 0.4g unit dose preservative free;1;2018-11-07;2018-11-07
5591;Timolol 2.5mg/ml eye drops preservative free;1;2018-11-07;2018-11-07
5592;Timothy grass pollen allergen extract 75,000 SQ-T oral lyophilisates sugar free;1;2018-11-07;2018-11-07
5593;Tinidazole 500mg tablets;1;2018-11-07;2018-11-07
5594;Tinzaparin sodium 10,000units/0.5ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
5595;Tinzaparin sodium 12,000units/0.6ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
5596;Tinzaparin sodium 14,000units/0.7ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
5597;Tinzaparin sodium 18,000units/0.9ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
5598;Tinzaparin sodium 2,500units/0.25ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
5599;Tinzaparin sodium 20,000units/2ml solution for injection vials;1;2018-11-07;2018-11-07
5600;Tinzaparin sodium 3,500units/0.35ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
5601;Tinzaparin sodium 4,500units/0.45ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
5602;Tinzaparin sodium 8,000units/0.4ml solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
5603;Tioconazole 283mg/ml medicated nail lacquer;1;2018-11-07;2018-11-07
5604;Tiotropium bromide 10microgram inhalation powder capsules with device;1;2018-11-07;2018-11-07
5605;Tiotropium bromide 18microgram inhalation powder capsules;1;2018-11-07;2018-11-07
5606;Tiotropium bromide 18microgram inhalation powder capsules with device;1;2018-11-07;2018-11-07
5607;Tiotropium bromide 2.5micrograms/dose / Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free;1;2018-11-07;2018-11-07
5608;Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free;1;2018-11-07;2018-11-07
5609;Tipranavir 250mg capsules;1;2018-11-07;2018-11-07
5610;Titanium ointment;1;2018-11-07;2018-11-07
5611;Tizanidine 2mg tablets;1;2018-11-07;2018-11-07
5612;Tizanidine 4mg tablets;1;2018-11-07;2018-11-07
5613;Tobramycin 28mg inhalation powder capsules with device;1;2018-11-07;2018-11-07
5614;Tobramycin 300mg/4ml nebuliser liquid ampoules;1;2018-11-07;2018-11-07
5615;Tobramycin 300mg/5ml nebuliser liquid ampoules;1;2018-11-07;2018-11-07
5616;Tobramycin 3mg/ml eye drops;1;2018-11-07;2018-11-07
5617;Tobramycin 80mg/2ml solution for injection vials;1;2018-11-07;2018-11-07
5618;Tocilizumab 200mg/10ml solution for infusion vials;1;2018-11-07;2018-11-07
5619;Tocilizumab 80mg/4ml solution for infusion vials;1;2018-11-07;2018-11-07
5620;Tocofersolan 50mg/ml oral solution sugar free;1;2018-11-07;2018-11-07
5621;Toiletries cream;1;2018-11-07;2018-11-07
5622;Toiletries gel;1;2018-11-07;2018-11-07
5623;Toiletries liquid;1;2018-11-07;2018-11-07
5624;Toiletries lotion;1;2018-11-07;2018-11-07
5625;Toiletries powder;1;2018-11-07;2018-11-07
5626;Toiletries shampoo;1;2018-11-07;2018-11-07
5627;Toiletries soap liquid;1;2018-11-07;2018-11-07
5628;Tolbutamide 500mg tablets;1;2018-11-07;2018-11-07
5629;Tolcapone 100mg tablets;1;2018-11-07;2018-11-07
5630;Tolfenamic acid 200mg tablets;1;2018-11-07;2018-11-07
5631;Tolnaftate 1% / Benzalkonium chloride 0.1% ointment;1;2018-11-07;2018-11-07
5632;Tolnaftate 1% dry powder spray;1;2018-11-07;2018-11-07
5633;Tolnaftate 1% powder;1;2018-11-07;2018-11-07
5634;Tolterodine 1mg tablets;1;2018-11-07;2018-11-07
5635;Tolterodine 2mg modified-release capsules;1;2018-11-07;2018-11-07
5636;Tolterodine 2mg tablets;1;2018-11-07;2018-11-07
5637;Tolterodine 4mg modified-release capsules;1;2018-11-07;2018-11-07
5638;Tolvaptan 15mg tablets;1;2018-11-07;2018-11-07
5639;Tolvaptan 30mg tablets;1;2018-11-07;2018-11-07
5640;Topical negative pressure system accessories;1;2018-11-07;2018-11-07
5641;Topical skin coolants;1;2018-11-07;2018-11-07
5642;Topiramate 100mg tablets;1;2018-11-07;2018-11-07
5643;Topiramate 15mg capsules;1;2018-11-07;2018-11-07
5644;Topiramate 200mg tablets;1;2018-11-07;2018-11-07
5645;Topiramate 25mg capsules;1;2018-11-07;2018-11-07
5646;Topiramate 25mg tablets;1;2018-11-07;2018-11-07
5647;Topiramate 50mg capsules;1;2018-11-07;2018-11-07
5648;Topiramate 50mg tablets;1;2018-11-07;2018-11-07
5649;Torasemide 10mg tablets;1;2018-11-07;2018-11-07
5650;Torasemide 2.5mg tablets;1;2018-11-07;2018-11-07
5651;Torasemide 5mg tablets;1;2018-11-07;2018-11-07
5652;Toremifene 60mg tablets;1;2018-11-07;2018-11-07
5653;Tracheostomy and laryngectomy protectors;1;2018-11-07;2018-11-07
5654;Tracheostomy breathing aids;1;2018-11-07;2018-11-07
5655;Tracheostomy cleaning devices;1;2018-11-07;2018-11-07
5656;Tracheostomy dressing sterile 10cm x 10cm;1;2018-11-07;2018-11-07
5657;Tracheostomy dressing sterile 5cm x 5cm;1;2018-11-07;2018-11-07
5658;Tracheostomy dressing sterile 60mm x 82mm;1;2018-11-07;2018-11-07
5659;Tracheostomy dressing sterile 6cm x 7cm;1;2018-11-07;2018-11-07
5660;Tracheostomy dressing sterile 80mm x 100mm;1;2018-11-07;2018-11-07
5661;Tracheostomy dressing sterile 8cm x 8cm;1;2018-11-07;2018-11-07
5662;Tracheostomy dressing sterile 8cm x 9cm;1;2018-11-07;2018-11-07
5663;Tracheostomy dressing sterile 9cm x 9.8cm;1;2018-11-07;2018-11-07
5664;Tracheostomy tube holders;1;2018-11-07;2018-11-07
5665;Tramadol 100mg modified-release capsules;1;2018-11-07;2018-11-07
5666;Tramadol 100mg modified-release tablets;1;2018-11-07;2018-11-07
5667;Tramadol 100mg/2ml solution for injection ampoules;1;2018-11-07;2018-11-07
5668;Tramadol 100mg/ml oral drops;1;2018-11-07;2018-11-07
5669;Tramadol 150mg modified-release capsules;1;2018-11-07;2018-11-07
5670;Tramadol 150mg modified-release tablets;1;2018-11-07;2018-11-07
5671;Tramadol 200mg modified-release capsules;1;2018-11-07;2018-11-07
5672;Tramadol 200mg modified-release tablets;1;2018-11-07;2018-11-07
5673;Tramadol 300mg modified-release tablets;1;2018-11-07;2018-11-07
5674;Tramadol 37.5mg / Paracetamol 325mg effervescent tablets sugar free;1;2018-11-07;2018-11-07
5675;Tramadol 37.5mg / Paracetamol 325mg tablets;1;2018-11-07;2018-11-07
5676;Tramadol 400mg modified-release tablets;1;2018-11-07;2018-11-07
5677;Tramadol 50mg capsules;1;2018-11-07;2018-11-07
5678;Tramadol 50mg modified-release capsules;1;2018-11-07;2018-11-07
5679;Tramadol 50mg modified-release tablets;1;2018-11-07;2018-11-07
5680;Tramadol 50mg orodispersible tablets sugar free;1;2018-11-07;2018-11-07
5681;Tramadol 50mg soluble tablets sugar free;1;2018-11-07;2018-11-07
5682;Tramadol 75mg / Paracetamol 650mg tablets;1;2018-11-07;2018-11-07
5683;Trandolapril 1mg capsules;1;2018-11-07;2018-11-07
5684;Trandolapril 2mg capsules;1;2018-11-07;2018-11-07
5685;Trandolapril 4mg capsules;1;2018-11-07;2018-11-07
5686;Trandolapril 500microgram capsules;1;2018-11-07;2018-11-07
5687;Tranexamic acid 500mg tablets;1;2018-11-07;2018-11-07
5688;Tranexamic acid 500mg/5ml solution for injection ampoules;1;2018-11-07;2018-11-07
5689;Tranylcypromine 10mg tablets;1;2018-11-07;2018-11-07
5690;Travoprost 40micrograms/ml / Timolol 5mg/ml eye drops;1;2018-11-07;2018-11-07
5691;Travoprost 40micrograms/ml eye drops;1;2018-11-07;2018-11-07
5692;Trazodone 100mg capsules;1;2018-11-07;2018-11-07
5693;Trazodone 150mg tablets;1;2018-11-07;2018-11-07
5694;Trazodone 50mg capsules;1;2018-11-07;2018-11-07
5695;Trazodone 50mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
5696;Tretinoin 0.01% gel;1;2018-11-07;2018-11-07
5697;Tretinoin 0.025% / Erythromycin 4% solution;1;2018-11-07;2018-11-07
5698;Tretinoin 0.025% gel;1;2018-11-07;2018-11-07
5699;Tretinoin 10mg capsules;1;2018-11-07;2018-11-07
5700;Triamcinolone 55micrograms/dose nasal spray;1;2018-11-07;2018-11-07
5701;Triamcinolone acetonide 0.1% / Chlortetracycline 3.09% ointment;1;2018-11-07;2018-11-07
5702;Triamcinolone acetonide 10mg/1ml suspension for injection ampoules;1;2018-11-07;2018-11-07
5703;Triamcinolone acetonide 40mg/1ml suspension for injection vials;1;2018-11-07;2018-11-07
5704;Triamcinolone acetonide 50mg/5ml suspension for injection vials;1;2018-11-07;2018-11-07
5705;Triamterene 50mg / Chlortalidone 50mg tablets;1;2018-11-07;2018-11-07
5706;Triamterene 50mg / Furosemide 40mg tablets;1;2018-11-07;2018-11-07
5707;Triamterene 50mg capsules;1;2018-11-07;2018-11-07
5708;Triangular calico bandage BP 1980 90cm x 127cm;1;2018-11-07;2018-11-07
5709;Triclosan 1% liquid;1;2018-11-07;2018-11-07
5710;Trifluoperazine 1mg tablets;1;2018-11-07;2018-11-07
5711;Trifluoperazine 1mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
5712;Trifluoperazine 5mg tablets;1;2018-11-07;2018-11-07
5713;Trifluoperazine 5mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
5714;Trihexyphenidyl 2mg tablets;1;2018-11-07;2018-11-07
5715;Trihexyphenidyl 5mg tablets;1;2018-11-07;2018-11-07
5716;Trihexyphenidyl 5mg/5ml oral solution;1;2018-11-07;2018-11-07
5717;Trimethoprim 100mg tablets;1;2018-11-07;2018-11-07
5718;Trimethoprim 200mg tablets;1;2018-11-07;2018-11-07
5719;Trimethoprim 50mg/5ml oral suspension sugar free;1;2018-11-07;2018-11-07
5720;Trimipramine 10mg tablets;1;2018-11-07;2018-11-07
5721;Trimipramine 25mg tablets;1;2018-11-07;2018-11-07
5722;Trimipramine 50mg capsules;1;2018-11-07;2018-11-07
5723;Tripotassium dicitratobismuthate 120mg tablets;1;2018-11-07;2018-11-07
5724;Triptorelin acetate 11.25mg powder and solvent for suspension for injection vials;1;2018-11-07;2018-11-07
5725;Triptorelin acetate 3.75mg powder and solvent for suspension for injection pre-filled disposable devices;1;2018-11-07;2018-11-07
5726;Triptorelin acetate 3mg powder and solvent for suspension for injection vials;1;2018-11-07;2018-11-07
5727;Triptorelin embonate 11.25mg powder and solvent for suspension for injection vials;1;2018-11-07;2018-11-07
5728;Triptorelin embonate 22.5mg powder and solvent for suspension for injection vials;1;2018-11-07;2018-11-07
5729;Tropicamide 0.5% eye drops;1;2018-11-07;2018-11-07
5730;Tropicamide 0.5% eye drops 0.5ml unit dose preservative free;1;2018-11-07;2018-11-07
5731;Tropicamide 1% eye drops;1;2018-11-07;2018-11-07
5732;Tropicamide 1% eye drops 0.5ml unit dose preservative free;1;2018-11-07;2018-11-07
5733;Trospium chloride 20mg tablets;1;2018-11-07;2018-11-07
5734;Trospium chloride 60mg modified-release capsules;1;2018-11-07;2018-11-07
5735;Tryptophan 500mg capsules;1;2018-11-07;2018-11-07
5736;Tryptophan 500mg tablets;1;2018-11-07;2018-11-07
5737;Tubing and accessories;1;2018-11-07;2018-11-07
5738;Two piece ostomy systems;1;2018-11-07;2018-11-07
5739;Two-layer cohesive compression system bandage 10cm x 2.7m;1;2018-11-07;2018-11-07
5740;Two-layer cohesive compression system bandage 10cm x 3.5m;1;2018-11-07;2018-11-07
5741;Two-layer cohesive compression system bandage 10cm x 4.5m;1;2018-11-07;2018-11-07
5742;Two-layer cohesive compression system bandage 15cm x 2.7m;1;2018-11-07;2018-11-07
5743;Two-layer cohesive compression system bandage 15cm x 3.5m;1;2018-11-07;2018-11-07
5744;Two-layer cohesive compression system bandage 15cm x 4.5m;1;2018-11-07;2018-11-07
5745;Two-layer cohesive compression system bandage 2.5cm x 3.5m;1;2018-11-07;2018-11-07
5746;Two-layer cohesive compression system bandage 20cm x 3.5m;1;2018-11-07;2018-11-07
5747;Two-layer cohesive compression system bandage 5cm x 1.2m;1;2018-11-07;2018-11-07
5748;Two-layer cohesive compression system bandage 5cm x 2.7m;1;2018-11-07;2018-11-07
5749;Two-layer cohesive compression system bandage 7.5cm x 2.7m;1;2018-11-07;2018-11-07
5750;Two-layer cohesive compression system bandage 7.5cm x 3.5m;1;2018-11-07;2018-11-07
5751;Typhoid polysaccharide 25micrograms/0.5ml vaccine solution for injection pre-filled syringes;1;2018-11-07;2018-11-07
5752;Typhoid vaccine (live, oral, strain ty21a) gastro-resistant capsules;1;2018-11-07;2018-11-07
5753;Tyrosine powder;1;2018-11-07;2018-11-07
5754;Ubidecarenone 100mg capsules;1;2018-11-07;2018-11-07
5755;Ubidecarenone 10mg / Alpha tocopheryl acetate 22mg tablets;1;2018-11-07;2018-11-07
5756;Ubidecarenone 30mg capsules;1;2018-11-07;2018-11-07
5757;Ulipristal 30mg tablets;1;2018-11-07;2018-11-07
5758;Ulipristal 5mg tablets;1;2018-11-07;2018-11-07
5759;Ultrasound therapy system accessories;1;2018-11-07;2018-11-07
5760;Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
5761;Umeclidinium bromide 65micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
5762;Urea 10% / Lactic acid 5% cream;1;2018-11-07;2018-11-07
5763;Urea 10% cream;1;2018-11-07;2018-11-07
5764;Urea 10% lotion;1;2018-11-07;2018-11-07
5765;Urea 5% / Lauromacrogols 3% cream;1;2018-11-07;2018-11-07
5766;Urea 5% cream;1;2018-11-07;2018-11-07
5767;Urea 5% scalp application;1;2018-11-07;2018-11-07
5768;Urea 5% shampoo;1;2018-11-07;2018-11-07
5769;Urea [13-C] 100mg soluble tablets breath test kit;1;2018-11-07;2018-11-07
5770;Urea [13-C] 45mg oral powder breath test kit sugar free;1;2018-11-07;2018-11-07
5771;Urea [13-C] 50mg tablets breath test kit;1;2018-11-07;2018-11-07
5772;Urea [13-C] 75mg oral powder breath test kit sugar free;1;2018-11-07;2018-11-07
5773;Urea hydrogen peroxide 5% ear drops;1;2018-11-07;2018-11-07
5774;Urinal systems;1;2018-11-07;2018-11-07
5775;Urinary suprapubic catheter 12Ch;1;2018-11-07;2018-11-07
5776;Urinary suprapubic catheter 14Ch;1;2018-11-07;2018-11-07
5777;Urinary suprapubic catheter 16Ch;1;2018-11-07;2018-11-07
5778;Urinary suprapubic catheter 20Ch;1;2018-11-07;2018-11-07
5779;Urinary suprapubic catheter female 12Ch;1;2018-11-07;2018-11-07
5780;Urinary suprapubic catheter female 14Ch;1;2018-11-07;2018-11-07
5781;Urinary suprapubic catheter female 18Ch;1;2018-11-07;2018-11-07
5782;Urinary suprapubic catheter paediatric 10Ch;1;2018-11-07;2018-11-07
5783;Urinary suprapubic catheter paediatric 8Ch;1;2018-11-07;2018-11-07
5784;Urine glucose testing strips;1;2018-11-07;2018-11-07
5785;Urine ketones testing strips;1;2018-11-07;2018-11-07
5786;Urine protein testing strips;1;2018-11-07;2018-11-07
5787;Urostomy bags;1;2018-11-07;2018-11-07
5788;Ursodeoxycholic acid 150mg tablets;1;2018-11-07;2018-11-07
5789;Ursodeoxycholic acid 250mg capsules;1;2018-11-07;2018-11-07
5790;Ursodeoxycholic acid 250mg tablets;1;2018-11-07;2018-11-07
5791;Ursodeoxycholic acid 250mg/5ml oral suspension sugar free;1;2018-11-07;2018-11-07
5792;Ursodeoxycholic acid 300mg tablets;1;2018-11-07;2018-11-07
