ID_AMP_NM;AMP_NM;BNF_CODE;PRESENTATION;STRENGTH;VERSION;DATE_FROM;DATE_TO
19072;Nova 1 EasiFold ileostomy bag with filter;;Ileostomy bags;823-25,Starter hole 25mm-60mm,Opaque;1;2018-11-09;2018-11-09
19073;Nova 1 EasiFold ileostomy bag with filter;;Ileostomy bags;823-30,Starter hole 30mm-60mm,Opaque;1;2018-11-09;2018-11-09
19074;Nova 1 EasiFold ileostomy bag with filter;;Ileostomy bags;823-35,Starter hole 35mm-60mm,Opaque;1;2018-11-09;2018-11-09
19075;Nova 1 EasiFold ileostomy bag with filter;;Ileostomy bags;823-45,Starter hole 45mm-60mm,Opaque;1;2018-11-09;2018-11-09
19076;Nova 1 High Output convex ileostomy bag with filter;;Ileostomy bags;820-25,25mm,Clear;1;2018-11-09;2018-11-09
19077;Nova 1 High Output convex ileostomy bag with filter;;Ileostomy bags;820-30,30mm,Clear;1;2018-11-09;2018-11-09
19078;Nova 1 Maxi EasiFold ileostomy bag with filter;;Ileostomy bags;815-15,Cut to fit 15mm-90mm,Opaque,maxi;1;2018-11-09;2018-11-09
19079;Nova 1 Maxi EasiFold ileostomy bag with filter;;Ileostomy bags;816-15,Cut to fit 15mm-90mm,Clear,maxi;1;2018-11-09;2018-11-09
19080;Nova 1 Mini EasiFold ileostomy bag with filter;;Ileostomy bags;825-15,Cut to fit 15mm-50mm,Opaque,mini;1;2018-11-09;2018-11-09
19081;Nova 1 Soft Convex EasiFold ileostomy bag with filter;;Ileostomy bags;881-25,5mm convexity, 25mm stoma,Opaque;1;2018-11-09;2018-11-09
19082;Nova 1 Soft Convex EasiFold ileostomy bag with filter;;Ileostomy bags;881-30,5mm convexity, 30mm stoma,Opaque;1;2018-11-09;2018-11-09
19083;Nova 1 Soft Convex EasiFold ileostomy bag with filter;;Ileostomy bags;881-35,5mm convexity, 35mm stoma,Opaque;1;2018-11-09;2018-11-09
19084;Nova 1 Soft Convex EasiFold ileostomy bag with filter;;Ileostomy bags;882-25,5mm convexity, 25mm stoma,Clear;1;2018-11-09;2018-11-09
19085;Nova 1 Soft Convex colostomy bag with filter;;Colostomy bags;871-25,25mm,Opaque;1;2018-11-09;2018-11-09
19086;Nova 1 convex urostomy bag;;Urostomy bags;891-12,3mm convexity, cut to fit 12mm-46mm,Opaque;1;2018-11-09;2018-11-09
19087;Nova 1 convex urostomy bag;;Urostomy bags;891-25,3mm convexity, 25mm stoma,Opaque;1;2018-11-09;2018-11-09
19088;Nova 1 convex urostomy bag;;Urostomy bags;891-30,3mm convexity, 30mm stoma,Opaque;1;2018-11-09;2018-11-09
19089;Nova 1 convex urostomy bag;;Urostomy bags;892-12,3mm convexity, cut to fit 12mm-46mm,Transparent;1;2018-11-09;2018-11-09
19090;Nova 1 convex urostomy bag;;Urostomy bags;892-25,3mm convexity, 25mm stoma,Clear;1;2018-11-09;2018-11-09
19091;Nova 1 convex urostomy bag;;Urostomy bags;892-30,3mm convexity, 30mm stoma,Clear;1;2018-11-09;2018-11-09
19092;Nova 1 convex urostomy bag;;Urostomy bags;894-20,6mm convexity, 20mm stoma,Clear;1;2018-11-09;2018-11-09
19093;Nova 1 convex urostomy bag;;Urostomy bags;894-24,6mm convexity, cut to fit 15mm-24mm,Clear;1;2018-11-09;2018-11-09
19094;Nova 1 convex urostomy bag;;Urostomy bags;894-25,6mm convexity, 25mm stoma,Clear;1;2018-11-09;2018-11-09
19095;Nova 1 convex urostomy bag;;Urostomy bags;894-30,6mm convexity, 30mm stoma,Clear;1;2018-11-09;2018-11-09
19096;Nova 1 convex urostomy bag;;Urostomy bags;894-37,6mm convexity, cut to fit 15mm-37mm,Clear;1;2018-11-09;2018-11-09
19097;Nova 1 convex urostomy bag;;Urostomy bags;894-46,6mm convexity, cut to fit 15mm-46mm,Clear;1;2018-11-09;2018-11-09
19098;Nova 2 EasiFold two piece ostomy system ileostomy bag;;Two piece ostomy systems;1215-36,36mm,Opaque;1;2018-11-09;2018-11-09
19099;Nova 2 EasiFold two piece ostomy system ileostomy bag;;Two piece ostomy systems;1215-43,43mm,Opaque;1;2018-11-09;2018-11-09
19100;Nova 2 EasiFold two piece ostomy system ileostomy bag;;Two piece ostomy systems;1215-55,55mm,Opaque;1;2018-11-09;2018-11-09
19101;Nova 2 EasiFold two piece ostomy system ileostomy bag;;Two piece ostomy systems;1215-70,70mm,Opaque;1;2018-11-09;2018-11-09
19102;Nova 2 EasiFold two piece ostomy system ileostomy bag;;Two piece ostomy systems;1216-36,36mm,Clear;1;2018-11-09;2018-11-09
19103;Nova 2 EasiFold two piece ostomy system ileostomy bag;;Two piece ostomy systems;1216-43,43mm,Clear;1;2018-11-09;2018-11-09
19104;Nova 2 EasiFold two piece ostomy system ileostomy bag;;Two piece ostomy systems;1216-55,55mm,Clear;1;2018-11-09;2018-11-09
19105;Nova 2 EasiFold two piece ostomy system ileostomy bag;;Two piece ostomy systems;1216-70,70mm,Clear;1;2018-11-09;2018-11-09
19106;Nova 2 EasiFold two piece ostomy system ileostomy bag with filter, large;;Two piece ostomy systems;1221-55,55mm flange,Opaque,large;1;2018-11-09;2018-11-09
19107;Nova 2 EasiFold two piece ostomy system ileostomy bag with filter, large;;Two piece ostomy systems;1221-70,70mm flange,Opaque,large;1;2018-11-09;2018-11-09
19108;Nova 2 EasiFold two piece ostomy system ileostomy bag with filter, large;;Two piece ostomy systems;1222-55,55mm flange,Clear,large;1;2018-11-09;2018-11-09
19109;Nova 2 EasiFold two piece ostomy system ileostomy bag with filter, large;;Two piece ostomy systems;1222-70,70mm flange,Clear,large;1;2018-11-09;2018-11-09
19110;Nova 2 High Output two piece ostomy system ileostomy bag with filter;;Two piece ostomy systems;1207-55,55mm flange,Opaque;1;2018-11-09;2018-11-09
19111;Nova 2 High Output two piece ostomy system ileostomy bag with filter;;Two piece ostomy systems;1207-70,70mm flange,Opaque;1;2018-11-09;2018-11-09
19112;Nova 2 High Output two piece ostomy system ileostomy bag with filter;;Two piece ostomy systems;1208-55,55mm flange,Clear;1;2018-11-09;2018-11-09
19113;Nova 2 High Output two piece ostomy system ileostomy bag with filter;;Two piece ostomy systems;1208-70,70mm flange,Clear;1;2018-11-09;2018-11-09
19114;Nova 2 Mini EasiFold two piece ostomy system ileostomy bag with filter;;Two piece ostomy systems;1219-36,36mm,Opaque,mini;1;2018-11-09;2018-11-09
19115;Nova 2 Mini EasiFold two piece ostomy system ileostomy bag with filter;;Two piece ostomy systems;1219-43,43mm,Opaque,mini;1;2018-11-09;2018-11-09
19116;Nova 2 Mini EasiFold two piece ostomy system ileostomy bag with filter;;Two piece ostomy systems;1219-55,55mm,Opaque,mini;1;2018-11-09;2018-11-09
19117;Nova 2 Mini two piece ostomy system colostomy bag with filter;;Two piece ostomy systems;1203-43,43mm,Opaque,mini;1;2018-11-09;2018-11-09
19118;Nova 2 Mini two piece ostomy system colostomy bag with filter;;Two piece ostomy systems;1203-55,55mm,Opaque,mini;1;2018-11-09;2018-11-09
19119;Nova 2 Post-Op two piece ostomy system flange;;Two piece ostomy systems;11102-13,102mm flange, cut to fit 13mm-90mm;1;2018-11-09;2018-11-09
19120;Nova 2 Post-Op two piece ostomy system ileostomy bag;;Two piece ostomy systems;1230-102,102mm,Clear;1;2018-11-09;2018-11-09
19121;Nova 2 two piece ostomy system colostomy bag;;Two piece ostomy systems;1201-36,36mm,Opaque;1;2018-11-09;2018-11-09
19122;Nova 2 two piece ostomy system colostomy bag;;Two piece ostomy systems;1201-43,43mm,Opaque;1;2018-11-09;2018-11-09
19123;Nova 2 two piece ostomy system colostomy bag;;Two piece ostomy systems;1201-55,55mm,Opaque;1;2018-11-09;2018-11-09
19124;Nova 2 two piece ostomy system colostomy bag;;Two piece ostomy systems;1201-70,70mm,Opaque;1;2018-11-09;2018-11-09
19125;Nova 2 two piece ostomy system colostomy bag;;Two piece ostomy systems;1202-36,36mm,Clear;1;2018-11-09;2018-11-09
19126;Nova 2 two piece ostomy system colostomy bag;;Two piece ostomy systems;1202-43,43mm,Clear;1;2018-11-09;2018-11-09
19127;Nova 2 two piece ostomy system colostomy bag;;Two piece ostomy systems;1202-55,55mm,Clear;1;2018-11-09;2018-11-09
19128;Nova 2 two piece ostomy system convex flange;;Two piece ostomy systems;1536-15,36mm flange, cut to fit 15mm-23mm;1;2018-11-09;2018-11-09
19129;Nova 2 two piece ostomy system convex flange;;Two piece ostomy systems;1536-20,36mm flange, 20mm stoma;1;2018-11-09;2018-11-09
19130;Nova 2 two piece ostomy system convex flange;;Two piece ostomy systems;1536-23,36mm flange, 23mm stoma;1;2018-11-09;2018-11-09
19131;Nova 2 two piece ostomy system convex flange;;Two piece ostomy systems;1543-15,43mm flange, cut to fit 15mm-30mm;1;2018-11-09;2018-11-09
19132;Nova 2 two piece ostomy system convex flange;;Two piece ostomy systems;1543-25,43mm flange, 25mm stoma;1;2018-11-09;2018-11-09
19133;Nova 2 two piece ostomy system convex flange;;Two piece ostomy systems;1543-30,43mm flange, 30mm stoma;1;2018-11-09;2018-11-09
19134;Nova 2 two piece ostomy system convex flange;;Two piece ostomy systems;1555-15,55mm flange, cut to fit 15mm-42mm;1;2018-11-09;2018-11-09
19135;Nova 2 two piece ostomy system convex flange;;Two piece ostomy systems;1555-35,55mm flange, 35mm stoma;1;2018-11-09;2018-11-09
19136;Nova 2 two piece ostomy system convex flange;;Two piece ostomy systems;1555-40,55mm flange, 40mm stoma;1;2018-11-09;2018-11-09
19137;Nova 2 two piece ostomy system flange;;FLANGE;1143-15;1;2018-11-09;2018-11-09
19138;Nova 2 two piece ostomy system flange;;Two piece ostomy systems;1136-12,36mm flange, starter hole 12mm-28mm;1;2018-11-09;2018-11-09
19139;Nova 2 two piece ostomy system flange;;Two piece ostomy systems;1136-15,36mm flange, starter hole 15mm-28mm;1;2018-11-09;2018-11-09
19140;Nova 2 two piece ostomy system flange;;Two piece ostomy systems;1136-25,36mm flange, 25mm stoma;1;2018-11-09;2018-11-09
19141;Nova 2 two piece ostomy system flange;;Two piece ostomy systems;1143-25,43mm flange, 25mm stoma;1;2018-11-09;2018-11-09
19142;Nova 2 two piece ostomy system flange;;Two piece ostomy systems;1143-30,43mm flange, 30mm stoma;1;2018-11-09;2018-11-09
19143;Nova 2 two piece ostomy system flange;;Two piece ostomy systems;1155-15,55mm flange, starter hole 15mm-47mm;1;2018-11-09;2018-11-09
19144;Nova 2 two piece ostomy system flange;;Two piece ostomy systems;1155-35,55mm flange, 35mm stoma;1;2018-11-09;2018-11-09
19145;Nova 2 two piece ostomy system flange;;Two piece ostomy systems;1155-40,55mm flange, 40mm stoma;1;2018-11-09;2018-11-09
19146;Nova 2 two piece ostomy system flange;;Two piece ostomy systems;1170-15,70mm flange, starter hole 15mm-60mm;1;2018-11-09;2018-11-09
19147;Nova 2 two piece ostomy system flange;;Two piece ostomy systems;1170-50,70mm flange, 50mm stoma;1;2018-11-09;2018-11-09
19148;Nova 2 two piece ostomy system ileostomy bag anatomical;;Two piece ostomy systems;1213-43,43mm,Opaque;1;2018-11-09;2018-11-09
19149;Nova 2 two piece ostomy system ileostomy bag anatomical;;Two piece ostomy systems;1213-55,55mm,Opaque;1;2018-11-09;2018-11-09
19150;Nova 2 two piece ostomy system ileostomy bag symmetrical;;Two piece ostomy systems;1211-43,43mm,Opaque;1;2018-11-09;2018-11-09
19151;Nova 2 two piece ostomy system ileostomy bag symmetrical;;Two piece ostomy systems;1211-55,55mm,Opaque;1;2018-11-09;2018-11-09
19152;Nova 2 two piece ostomy system soft convex flange;;Two piece ostomy systems;1443-28,43mm flange, 5mm deep, 28mm stoma;1;2018-11-09;2018-11-09
19153;Nova 2 two piece ostomy system soft convex flange;;Two piece ostomy systems;1455-32,55mm flange, 5mm deep, 32mm stoma;1;2018-11-09;2018-11-09
19154;Nova 2 two piece ostomy system soft convex flange;;Two piece ostomy systems;1455-35,55mm flange, 5mm deep, 35mm stoma;1;2018-11-09;2018-11-09
19155;Nova 2 two piece ostomy system soft convex flange;;Two piece ostomy systems;1455-38,55mm flange, 5mm deep, 38mm stoma;1;2018-11-09;2018-11-09
19156;Nova 2 two piece ostomy system urostomy bag;;Two piece ostomy systems;1217-36,36mm,Opaque;1;2018-11-09;2018-11-09
19157;Nova 2 two piece ostomy system urostomy bag;;Two piece ostomy systems;1217-43,43mm,Opaque;1;2018-11-09;2018-11-09
19158;Nova 2 two piece ostomy system urostomy bag;;Two piece ostomy systems;1217-55,55mm,Opaque;1;2018-11-09;2018-11-09
19159;Nova 2 two piece ostomy system urostomy bag;;Two piece ostomy systems;1218-36,36mm,Clear;1;2018-11-09;2018-11-09
19160;Nova 2 two piece ostomy system urostomy bag;;Two piece ostomy systems;1218-43,43mm,Clear;1;2018-11-09;2018-11-09
19161;Nova 2 two piece ostomy system urostomy bag;;Two piece ostomy systems;1218-55,55mm,Clear;1;2018-11-09;2018-11-09
19162;Nova Infant ileostomy bag;;Ileostomy bags;818-00,Starter hole 0mm-40mm,Clear;1;2018-11-09;2018-11-09
19163;Nova Infant ileostomy bag;;Ileostomy bags;818-10,Starter hole 10mm-40mm,Clear;1;2018-11-09;2018-11-09
19164;Nova Maxi colostomy bag;;Colostomy bags;805-20,Cut to fit 20mm-60mm,Opaque,maxi;1;2018-11-09;2018-11-09
19165;Nova Mini colostomy bag;;Colostomy bags;803-20,Starter hole 20mm-50mm,Opaque,mini;1;2018-11-09;2018-11-09
19166;Nova Mini colostomy bag;;Colostomy bags;803-25,25mm,Opaque,mini;1;2018-11-09;2018-11-09
19167;Nova Mini colostomy bag;;Colostomy bags;803-30,30mm,Opaque,mini;1;2018-11-09;2018-11-09
19168;Nova Mini colostomy bag;;Colostomy bags;803-35,35mm,Opaque,mini;1;2018-11-09;2018-11-09
19169;Nova Mini colostomy bag;;Colostomy bags;803-40,40mm,Opaque,mini;1;2018-11-09;2018-11-09
19170;Nova MiniCap;;Stoma caps;829-20,Starter hole 20mm-50mm,Opaque;1;2018-11-09;2018-11-09
19171;Nova MiniCap;;Stoma caps;829-25,25mm,Opaque;1;2018-11-09;2018-11-09
19172;Nova MiniCap;;Stoma caps;829-30,30mm,Opaque;1;2018-11-09;2018-11-09
19173;Nova MiniCap;;Stoma caps;829-40,40mm,Opaque;1;2018-11-09;2018-11-09
19174;Nova MiniCap;;Stoma caps;829-50,50mm,Opaque;1;2018-11-09;2018-11-09
19175;Nova X3 colostomy bag;;Colostomy bags;851-15,Cut-to-fit 15mm-46mm,Opaque;1;2018-11-09;2018-11-09
19176;Nova X3 colostomy bag;;Colostomy bags;851-30,30mm,Opaque;1;2018-11-09;2018-11-09
19177;Nova X3 colostomy bag;;Colostomy bags;851-35,35mm,Opaque;1;2018-11-09;2018-11-09
19178;Nova X3 two piece ostomy system soft convex flange;;Two piece ostomy systems;1343-15,43mm flange, 3mm deep, cut to fit 15mm-30mm;1;2018-11-09;2018-11-09
19179;Nova X3 two piece ostomy system soft convex flange;;Two piece ostomy systems;1355-15,55mm flange, 3mm deep, cut to fit 15mm-42mm;1;2018-11-09;2018-11-09
19180;Nova X3 two piece ostomy system soft convex flange;;Two piece ostomy systems;1355-32,55mm flange, 3mm deep, 32mm stoma;1;2018-11-09;2018-11-09
19181;Nova colostomy bag;;BAG;801-20/50;1;2018-11-09;2018-11-09
19182;Nova colostomy bag;;BAG;802-20;1;2018-11-09;2018-11-09
19183;Nova colostomy bag;;BAG;802-25/50;1;2018-11-09;2018-11-09
19184;Nova colostomy bag;;Colostomy bags;801-20,Starter hole 20mm-60mm,Opaque;1;2018-11-09;2018-11-09
19185;Nova colostomy bag;;Colostomy bags;801-30,30mm,Opaque;1;2018-11-09;2018-11-09
19186;Nova colostomy bag;;Colostomy bags;801-35,35mm,Opaque;1;2018-11-09;2018-11-09
19187;Nova colostomy bag;;Colostomy bags;801-40,40mm,Opaque;1;2018-11-09;2018-11-09
19188;Nova colostomy bag;;Colostomy bags;801-45,45mm,Opaque;1;2018-11-09;2018-11-09
19189;Nova colostomy bag;;Colostomy bags;801-50,50mm,Opaque;1;2018-11-09;2018-11-09
19190;Nova colostomy bag;;Colostomy bags;802-30,30mm,Clear;1;2018-11-09;2018-11-09
19191;Nova colostomy bag;;Colostomy bags;802-35,35mm,Clear;1;2018-11-09;2018-11-09
19192;Nova colostomy bag;;Colostomy bags;802-40,40mm,Clear;1;2018-11-09;2018-11-09
19193;Nova ileostomy bag with filter;;Ileostomy bags;813-15,Starter hole 15mm-60mm,Opaque;1;2018-11-09;2018-11-09
19194;Nova ileostomy bag with filter;;Ileostomy bags;814-15,Starter hole 15mm-60mm,Clear;1;2018-11-09;2018-11-09
19195;Nova ileostomy bag with filter, anatomical;;Ileostomy bags;811-15,Starter hole 15mm-60mm,Opaque;1;2018-11-09;2018-11-09
19196;Nova-T 380 intrauterine contraceptive device;;INTRAUTERNE DEV;;1;2018-11-09;2018-11-09
19197;NovaLife 1 colostomy bag maxi;;Colostomy bags;905-10,Cut to fit 10mm-70mm/90mm,Opaque,maxi;1;2018-11-09;2018-11-09
19198;NovaLife 1 colostomy bag maxi;;Colostomy bags;905-30,Cut to fit 30mm-70mm/90mm,Opaque,maxi;1;2018-11-09;2018-11-09
19199;NovaLife 1 colostomy bag maxi;;Colostomy bags;905-35,Cut to fit 35mm-70mm/90mm,Opaque,maxi;1;2018-11-09;2018-11-09
19200;NovaLife 1 colostomy bag maxi;;Colostomy bags;906-10,Cut to fit 10mm-70mm/90mm,Clear,maxi;1;2018-11-09;2018-11-09
19201;NovaLife 1 colostomy bag midi;;Colostomy bags;901-10,Cut to fit 10mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19202;NovaLife 1 colostomy bag midi;;Colostomy bags;901-25,Cut to fit 25mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19203;NovaLife 1 colostomy bag midi;;Colostomy bags;901-30,Cut to fit 30mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19204;NovaLife 1 colostomy bag midi;;Colostomy bags;901-35,Cut to fit 35mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19205;NovaLife 1 colostomy bag midi;;Colostomy bags;901-40,Cut to fit 40mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19206;NovaLife 1 colostomy bag midi;;Colostomy bags;901-45,Cut to fit 45mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19207;NovaLife 1 colostomy bag midi;;Colostomy bags;901-50,Cut to fit 50mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19208;NovaLife 1 colostomy bag midi;;Colostomy bags;902-10,Cut to fit 10mm-55mm/70mm,Clear,midi;1;2018-11-09;2018-11-09
19209;NovaLife 1 colostomy bag midi;;Colostomy bags;902-25,Cut to fit 25mm-55mm/70mm,Clear,midi;1;2018-11-09;2018-11-09
19210;NovaLife 1 colostomy bag midi;;Colostomy bags;902-30,Cut to fit 30mm-55mm/70mm,Clear,midi;1;2018-11-09;2018-11-09
19211;NovaLife 1 colostomy bag mini;;Colostomy bags;903-10,Cut to fit 10mm-38mm/50mm,Opaque,mini;1;2018-11-09;2018-11-09
19212;NovaLife 1 colostomy bag mini;;Colostomy bags;903-25,Cut to fit 25mm-38mm/55mm,Opaque,mini;1;2018-11-09;2018-11-09
19213;NovaLife 1 colostomy bag mini;;Colostomy bags;903-30,Cut to fit 30mm-38mm/55mm,Opaque,mini;1;2018-11-09;2018-11-09
19214;NovaLife 1 colostomy bag mini;;Colostomy bags;903-35,Cut to fit 35mm-38mm/50mm,Opaque,mini;1;2018-11-09;2018-11-09
19215;NovaLife 1 colostomy bag with viewing option, maxi;;Colostomy bags;9050-35|Cut to fit 35mm-70mm/90mm|Opaque|maxi;1;2018-11-09;2018-11-09
19216;NovaLife 1 colostomy bag with viewing option, midi;;Colostomy bags;9010-25|Cut to fit 25mm-55mm/70mm|Opaque|midi;1;2018-11-09;2018-11-09
19217;NovaLife 1 colostomy bag with viewing option, midi;;Colostomy bags;9010-30|Cut to fit 30mm-55mm/70mm|Opaque|midi;1;2018-11-09;2018-11-09
19218;NovaLife 1 colostomy bag with viewing option, midi;;Colostomy bags;9010-35|Cut to fit 35mm-55mm/70mm|Opaque|midi;1;2018-11-09;2018-11-09
19219;NovaLife 1 colostomy bag with viewing option, midi;;Colostomy bags;9010-40|Cut to fit 40mm-55mm/70mm|Opaque|midi;1;2018-11-09;2018-11-09
19220;NovaLife 1 convex colostomy bag maxi;;Colostomy bags;931-59,Cut to fit 10mm-59mm,Opaque,maxi;1;2018-11-09;2018-11-09
19221;NovaLife 1 convex colostomy bag midi;;Colostomy bags;931-30,Cut to fit 30mm-37mm,Opaque,midi;1;2018-11-09;2018-11-09
19222;NovaLife 1 convex colostomy bag midi;;Colostomy bags;931-35,35mm,Opaque,midi;1;2018-11-09;2018-11-09
19223;NovaLife 1 convex colostomy bag midi;;Colostomy bags;931-37,Cut to fit 10mm-37mm,Opaque,midi;1;2018-11-09;2018-11-09
19224;NovaLife 1 convex colostomy bag midi;;Colostomy bags;931-40,Cut to fit 40mm-46mm,Opaque,midi;1;2018-11-09;2018-11-09
19225;NovaLife 1 convex colostomy bag midi;;Colostomy bags;931-45,45mm,Opaque,midi;1;2018-11-09;2018-11-09
19226;NovaLife 1 convex colostomy bag midi;;Colostomy bags;931-46,Cut to fit 10mm-46mm,Opaque,midi;1;2018-11-09;2018-11-09
19227;NovaLife 1 convex colostomy bag mini;;Colostomy bags;931-25,25mm,Opaque,mini;1;2018-11-09;2018-11-09
19228;NovaLife 1 convex colostomy bag with viewing option, midi;;Colostomy bags;9310-30|Cut to fit 30mm-37mm|Opaque|midi;1;2018-11-09;2018-11-09
19229;NovaLife 1 convex ileostomy bag maxi;;Ileostomy bags;941-50,Cut to fit 50mm-59mm,Opaque,maxi;1;2018-11-09;2018-11-09
19230;NovaLife 1 convex ileostomy bag maxi;;Ileostomy bags;941-59,Cut to fit 10mm-59mm,Opaque,maxi;1;2018-11-09;2018-11-09
19231;NovaLife 1 convex ileostomy bag maxi;;Ileostomy bags;942-59,Cut to fit 10mm-59mm,Clear,maxi;1;2018-11-09;2018-11-09
19232;NovaLife 1 convex ileostomy bag midi;;Ileostomy bags;941-30,Cut to fit 30mm-37mm,Opaque,midi;1;2018-11-09;2018-11-09
19233;NovaLife 1 convex ileostomy bag midi;;Ileostomy bags;941-35,35mm,Opaque,midi;1;2018-11-09;2018-11-09
19234;NovaLife 1 convex ileostomy bag midi;;Ileostomy bags;941-37,Cut to fit 10mm-37mm,Opaque,midi;1;2018-11-09;2018-11-09
19235;NovaLife 1 convex ileostomy bag midi;;Ileostomy bags;941-45,45mm,Opaque,midi;1;2018-11-09;2018-11-09
19236;NovaLife 1 convex ileostomy bag midi;;Ileostomy bags;941-46,Cut to fit 10mm-46mm,Opaque,midi;1;2018-11-09;2018-11-09
19237;NovaLife 1 convex ileostomy bag mini;;Ileostomy bags;941-24,Cut to fit 10mm-24mm,Opaque,mini;1;2018-11-09;2018-11-09
19238;NovaLife 1 convex ileostomy bag mini;;Ileostomy bags;941-25,25mm,Opaque,mini;1;2018-11-09;2018-11-09
19239;NovaLife 1 convex ileostomy bag with viewing option, midi;;Ileostomy bags;9410-30|Cut to fit 30mm-37mm|Opaque|midi;1;2018-11-09;2018-11-09
19240;NovaLife 1 convex ileostomy bag with viewing option, midi;;Ileostomy bags;9410-35|35mm|Opaque|midi;1;2018-11-09;2018-11-09
19241;NovaLife 1 convex ileostomy bag with viewing option, midi;;Ostomy belts;NSI 12,102mm;1;2018-11-09;2018-11-09
19242;NovaLife 1 ileostomy bag maxi;;Ileostomy bags;915-10,Cut to fit 10mm-70mm/90mm,Opaque,maxi;1;2018-11-09;2018-11-09
19243;NovaLife 1 ileostomy bag maxi;;Ileostomy bags;915-25,Cut to fit 25mm-70mm/90mm,Opaque,maxi;1;2018-11-09;2018-11-09
19244;NovaLife 1 ileostomy bag maxi;;Ileostomy bags;915-30,Cut to fit 30mm-70mm/90mm,Opaque,maxi;1;2018-11-09;2018-11-09
19245;NovaLife 1 ileostomy bag maxi;;Ileostomy bags;915-35,Cut to fit 35mm-70mm/90mm,Opaque,maxi;1;2018-11-09;2018-11-09
19246;NovaLife 1 ileostomy bag maxi;;Ileostomy bags;916-10,Cut to fit 10mm-70mm/90mm,Clear,maxi;1;2018-11-09;2018-11-09
19247;NovaLife 1 ileostomy bag midi;;Ileostomy bags;923-10,Cut to fit 10mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19248;NovaLife 1 ileostomy bag midi;;Ileostomy bags;923-25,Cut to fit 25mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19249;NovaLife 1 ileostomy bag midi;;Ileostomy bags;923-30,Cut to fit 30mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19250;NovaLife 1 ileostomy bag midi;;Ileostomy bags;923-35,Cut to fit 35mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
19251;NovaLife 1 ileostomy bag midi;;Ileostomy bags;923-40,Cut to fit 40mm-55mm/70mm,Opaque,midi;1;2018-11-09;2018-11-09
