AMP_NM;BNF_CODE;PRESENTATION;STRENGTH
ReadyWrap armsleeve average small;;Lohmann & Rauscher (UK) Ltd;average small  , Beige
ReadyWrap armsleeve average small;;Lohmann & Rauscher (UK) Ltd;average small  , Black
ReadyWrap armsleeve small large;;Lohmann & Rauscher (UK) Ltd;small large  , Beige
ReadyWrap armsleeve small medium;;ARMSLEEVE;S,M,L
ReadyWrap armsleeve small medium;;Lohmann & Rauscher (UK) Ltd;small medium  , Black
ReadyWrap armsleeve tall large;;Lohmann & Rauscher (UK) Ltd;tall large  , Black
ReadyWrap calf wrap XX large;;Lohmann & Rauscher (UK) Ltd;30cm,  XX large  , Beige
ReadyWrap calf wrap XX large;;Lohmann & Rauscher (UK) Ltd;30cm,  XX large  , Black
ReadyWrap calf wrap XX large;;Lohmann & Rauscher (UK) Ltd;35cm,  XX large  , Beige
ReadyWrap calf wrap XX large;;Lohmann & Rauscher (UK) Ltd;35cm,  XX large  , Black
ReadyWrap calf wrap extra large;;CALF;30CM,35CM
ReadyWrap calf wrap extra large;;Lohmann & Rauscher (UK) Ltd;30cm,  extra large  , Black
ReadyWrap calf wrap extra large;;Lohmann & Rauscher (UK) Ltd;35cm,  extra large  , Beige
ReadyWrap calf wrap extra large;;Lohmann & Rauscher (UK) Ltd;35cm,  extra large  , Black
ReadyWrap calf wrap large;;Lohmann & Rauscher (UK) Ltd;30cm,  large  , Beige
ReadyWrap calf wrap large;;Lohmann & Rauscher (UK) Ltd;30cm,  large  , Black
ReadyWrap calf wrap large;;Lohmann & Rauscher (UK) Ltd;35cm,  large  , Beige
ReadyWrap calf wrap large;;Lohmann & Rauscher (UK) Ltd;35cm,  large  , Black
ReadyWrap calf wrap medium;;Lohmann & Rauscher (UK) Ltd;30cm,  medium  , Beige
ReadyWrap calf wrap medium;;Lohmann & Rauscher (UK) Ltd;30cm,  medium  , Black
ReadyWrap calf wrap medium;;Lohmann & Rauscher (UK) Ltd;35cm,  medium  , Beige
ReadyWrap calf wrap medium;;Lohmann & Rauscher (UK) Ltd;35cm,  medium  , Black
ReadyWrap calf wrap small;;Lohmann & Rauscher (UK) Ltd;30cm, small  , Beige
ReadyWrap calf wrap small;;Lohmann & Rauscher (UK) Ltd;30cm, small  , Black
ReadyWrap calf wrap small;;Lohmann & Rauscher (UK) Ltd;35cm, small  , Beige
ReadyWrap calf wrap small;;Lohmann & Rauscher (UK) Ltd;35cm, small  , Black
ReadyWrap foot wrap extra large left;;Lohmann & Rauscher (UK) Ltd;extra large left  , Beige
ReadyWrap foot wrap extra large left;;Lohmann & Rauscher (UK) Ltd;extra large left  , Black
ReadyWrap foot wrap extra large right;;Lohmann & Rauscher (UK) Ltd;extra large right  , Beige
ReadyWrap foot wrap extra large right;;Lohmann & Rauscher (UK) Ltd;extra large right  , Black
ReadyWrap foot wrap large left;;Lohmann & Rauscher (UK) Ltd;large left  , Beige
ReadyWrap foot wrap large left;;Lohmann & Rauscher (UK) Ltd;large left  , Black
ReadyWrap foot wrap large right;;Lohmann & Rauscher (UK) Ltd;large right  , Beige
ReadyWrap foot wrap large right;;Lohmann & Rauscher (UK) Ltd;large right  , Black
ReadyWrap foot wrap medium left;;FOOT;
ReadyWrap foot wrap medium left;;Lohmann & Rauscher (UK) Ltd;medium left  , Beige
ReadyWrap foot wrap medium right;;Lohmann & Rauscher (UK) Ltd;medium right  , Beige
ReadyWrap foot wrap medium right;;Lohmann & Rauscher (UK) Ltd;medium right  , Black
ReadyWrap foot wrap small left;;Lohmann & Rauscher (UK) Ltd;small left  , Beige
ReadyWrap foot wrap small left;;Lohmann & Rauscher (UK) Ltd;small left  , Black
ReadyWrap foot wrap small right;;Lohmann & Rauscher (UK) Ltd;small right  , Beige
ReadyWrap foot wrap small right;;Lohmann & Rauscher (UK) Ltd;small right  , Black
ReadyWrap gauntlet extra large left;;GAUNTLET;S,M,L,XL
ReadyWrap gauntlet extra large right;;Lohmann & Rauscher (UK) Ltd;extra large right  , Beige
ReadyWrap gauntlet large left;;Lohmann & Rauscher (UK) Ltd;large left  , Beige
ReadyWrap gauntlet large right;;Lohmann & Rauscher (UK) Ltd;large right  , Beige
ReadyWrap gauntlet medium left;;Lohmann & Rauscher (UK) Ltd;medium left  , Black
ReadyWrap gauntlet medium right;;Lohmann & Rauscher (UK) Ltd;medium right  , Beige
ReadyWrap gauntlet small right;;Lohmann & Rauscher (UK) Ltd;small right  , Beige
ReadyWrap knee wrap XX large;;Lohmann & Rauscher (UK) Ltd;XX large  , Beige
ReadyWrap knee wrap XX large;;Lohmann & Rauscher (UK) Ltd;XX large  , Black
ReadyWrap knee wrap extra large;;KNEE;S,M,L,XL
ReadyWrap knee wrap extra large;;Lohmann & Rauscher (UK) Ltd;extra large  , Beige
ReadyWrap knee wrap large;;Lohmann & Rauscher (UK) Ltd;large  , Beige
ReadyWrap knee wrap large;;Lohmann & Rauscher (UK) Ltd;large  , Black
ReadyWrap knee wrap medium;;Lohmann & Rauscher (UK) Ltd;medium  , Beige
ReadyWrap knee wrap medium;;Lohmann & Rauscher (UK) Ltd;medium  , Black
ReadyWrap knee wrap small;;Lohmann & Rauscher (UK) Ltd;small  , Beige
ReadyWrap knee wrap small;;Lohmann & Rauscher (UK) Ltd;small  , Black
ReadyWrap thigh wrap XX large;;Lohmann & Rauscher (UK) Ltd;25cm,XX large  , Beige
ReadyWrap thigh wrap XX large;;Lohmann & Rauscher (UK) Ltd;25cm,XX large  , Black
ReadyWrap thigh wrap XX large;;Lohmann & Rauscher (UK) Ltd;30cm,XX large  , Black
ReadyWrap thigh wrap extra large;;Lohmann & Rauscher (UK) Ltd;25cm,extra large  , Beige
ReadyWrap thigh wrap extra large;;Lohmann & Rauscher (UK) Ltd;30cm,extra large  , Beige
ReadyWrap thigh wrap extra large;;Lohmann & Rauscher (UK) Ltd;30cm,extra large  , Black
ReadyWrap thigh wrap extra large;;THIGH;S,M,L,XL
ReadyWrap thigh wrap large;;Lohmann & Rauscher (UK) Ltd;25cm,large  , Beige
ReadyWrap thigh wrap large;;Lohmann & Rauscher (UK) Ltd;25cm,large  , Black
ReadyWrap thigh wrap large;;Lohmann & Rauscher (UK) Ltd;30cm,large  , Beige
ReadyWrap thigh wrap large;;Lohmann & Rauscher (UK) Ltd;30cm,large  , Black
ReadyWrap thigh wrap medium;;Lohmann & Rauscher (UK) Ltd;25cm,medium  , Beige
ReadyWrap thigh wrap medium;;Lohmann & Rauscher (UK) Ltd;25cm,medium  , Black
ReadyWrap thigh wrap medium;;Lohmann & Rauscher (UK) Ltd;30cm,medium  , Beige
ReadyWrap thigh wrap medium;;Lohmann & Rauscher (UK) Ltd;30cm,medium  , Black
ReadyWrap thigh wrap small;;Lohmann & Rauscher (UK) Ltd;25cm, small  , Beige
ReadyWrap thigh wrap small;;Lohmann & Rauscher (UK) Ltd;25cm, small  , Black
ReadyWrap thigh wrap small;;Lohmann & Rauscher (UK) Ltd;30cm, small  , Beige
ReadyWrap thigh wrap small;;Lohmann & Rauscher (UK) Ltd;30cm, small  , Black
Rebif 22micrograms/0.5ml (6million units) solution for injection pre-filled syringes and Rebif 8.8micrograms/0.2ml (2.4million units) solution for injection pre-filled syringes;0802040M0BBAFAI;SYRINGE;8.8MCG/22
Rectogesic 0.4% rectal ointment;0107040A0BBABAI;Rectal ointment;0
Rectogesic 0.4% rectal ointment;0107040A0BBABAI;Rectal ointment;0%
Rectogesic 0.4% rectal ointment;0107040A0BBABAI;Rectal ointment;0.40%
Redoxon Double Action Vitamin C and Zinc effervescent tablets orange;091000000BBNPBK;Effervescent tablet;1g /  10mg
Refolinon 15mg tablets;0801000I0BBAAAH;Tablet;15mg
Refresh Ophthalmic 1.4% eye drops 0.4ml unit dose;;Eye drops;0
Refresh Ophthalmic 1.4% eye drops 0.4ml unit dose;;Eye drops;1%
Refresh Ophthalmic 1.4% eye drops 0.4ml unit dose;;Eye drops;1.40%
Regelle vaginal moisturiser;;APPLICATOR;
Regurin 20mg tablets;0704020Z0BBAAAA;Tablet;20mg
Regurin XL 60mg capsules;0704020Z0BBABAD;Modified-release capsule;60mg
Relactagel vaginal pH correction gel;;GEL;5ML
Relaxit Micro-enema 5ml;;Enema;
Relenza 5mg inhalation powder blisters with Diskhaler;0503040A0BBAAAA;Inhalation powder;5mg
Relestat 500micrograms/ml eye drops;1104020ACBBAAAA;Eye drops;500microgram/ml
Reletrans 10micrograms/hour transdermal patches;0407020B0BKABAI;Transdermal patch;10microgram/hour
Reletrans 15micrograms/hour transdermal patches;0407020B0BKACAK;Transdermal patch;15microgram/hour
Reletrans 20micrograms/hour transdermal patches;0407020B0BKADAJ;Transdermal patch;20microgram/hour
Reletrans 5micrograms/hour transdermal patches;0407020B0BKAAAH;Transdermal patch;5microgram/hour
Reliacath plastic catheter female 12Ch;;NELATON  CATHETER FEMALE;D5031
Reliacath plastic catheter male 12Ch;;NELATON  CATHETER MALE;D5030
Reliacath plastic catheter male 16Ch;;NELATON  CATHETER MALE;D5030
Reliacath plastic catheter paediatric 10Ch;;NELATON  CATHETER PAEDIATRIC;D5032
Relifex 500mg tablets;1001010X0BBAAAA;Tablet;500mg
Relpax 20mg tablets;0407041AABBAAAA;Tablet;20mg
Relpax 40mg tablets;0407041AABBABAB;Tablet;40mg
Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler;0302000V0BBAAAA;Inhalation powder;184microgram/dose /  22microgram/dose
Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler;0302000V0BBABAB;Inhalation powder;92microgram/dose /  22microgram/dose
Remedeine Forte tablets;0407010N0BGABAI;Tablet;500mg /  30mg
Remedeine tablets;0407010N0BGAAAH;Tablet;500mg /  20mg
Reminyl 12mg tablets;0411000F0BBACAC;Tablet;12mg
Reminyl 4mg/ml oral solution;0411000F0BBAEAD;Oral solution;20mg/5ml
Reminyl 8mg tablets;0411000F0BBABAB;Tablet;8mg
Reminyl XL 16mg capsules;0411000F0BBAGAF;Modified-release capsule;16mg
Reminyl XL 24mg capsules;0411000F0BBAHAG;Modified-release capsule;24mg
Reminyl XL 8mg capsules;0411000F0BBAFAE;Modified-release capsule;8mg
Renacet 475mg tablets;0905022C0BDABAF;Tablet;475mg
Renacet 950mg tablets;0905022C0BDAAAE;Tablet;950mg
Renagel 800mg tablets;0905022S0BBABAB;Tablet;800mg
Renapro powder;090401000BBJDA0;Powder;20G
Renapro powder;090401000BBJDA0;Powder;30 x 20g sachets
Renastart powder;090402000BBVLA0;Powder;
Renastart powder;090402000BBVLA0;Powder;100G
Renasys Go canister kit large;;WOUND MAN DRESS;LRG 750ML
Renasys Go canister kit small;;WOUND MAN DRESS;SML 300ML
Renasys Soft Port;;WOUND MAN DRESS;
Renasys Touch canister;;WOUND MAN DRESS;300ML
Renasys adhesive gel patch;;WOUND MAN DRESS;10CMX7CM
Renasys connector for use with soft port;;WOUND MAN DRESS;
Renasys-F Foam dressing kit with soft port large;;WOUND MAN DRESS;LARGE
Renasys-F Foam dressing kit with soft port medium;;WOUND MAN DRESS;MEDIUM
Renasys-F Foam dressing kit with soft port small;;WOUND MAN DRESS;SMALL
Renasys-G Gauze dressing kit with soft port large;;WOUND MAN DRESS;LARGE
Renasys-G Gauze dressing kit with soft port medium;;WOUND MAN DRESS;MEDIUM
Renasys-G Gauze dressing kit with soft port small;;WOUND MAN DRESS;SMALL
Renasys-G dressing kit channel drain 15fr;;WOUND MAN DRESS;15FR
Renasys-G dressing kit flat drain 10mm;;WOUND MAN DRESS;10MM
Renasys-G dressing kit round drain 10fr;;WOUND MAN DRESS;10FR
Renavit tablets;090607000BBLEBB;Tablet;
Renew Insert anal plug large;;Anal plugs;707
Renew Insert anal plug large;;Anal plugs;70700%
Renew Insert anal plug large;;Anal plugs;70700.00%
Renew Insert anal plug regular;;Anal plugs;706
Renew Insert anal plug regular;;Anal plugs;70600%
Renew Insert anal plug regular;;Anal plugs;70600.00%
Renew Insert anal plug starter pack;;Anal plugs;702
Renew Insert anal plug starter pack;;Anal plugs;70200%
Renew Insert anal plug starter pack;;Anal plugs;70200.00%
Rennie Deflatine chewable tablets;010102100BBABAB;Chewable tablet;
Rennie Peppermint chewable tablets;010102100BBAQAF;Chewable tablet;680mg /  80mg
Rennie Spearmint chewable tablets;010102100BBARAF;Chewable tablet;680mg /  80mg
Renvela 2.4g oral powder sachets;0905022S0BCABAC;Powder;2.4g
Renvela 800mg tablets;0905022S0BCAAAB;Tablet;800mg
Repadina 2g vaginal ovule;;OVULES;2G
Repatha SureClick 140mg/1ml solution for injection pre-filled disposable devices;0212000AHBBAAAA;Solution for injection;140mg/1ml
Repevax vaccine suspension for injection 0.5ml pre-filled syringes;1404000F0BMAAA0;Suspension for injection;/  /  /
ReplensMD vaginal moisturiser;;APPLICATION;12DOSE PK
ReplensMD vaginal moisturiser;;APPLICATION;3 DOSE PK
ReplensMD vaginal moisturiser;;APPLICATION;6 DOSE PK
ReplensMD vaginal moisturiser;;TUBE;
Resolor 1mg tablets;0106070A0BBAAAA;Tablet;1mg
Resolor 2mg tablets;0106070A0BBABAB;Tablet;2mg
Resource Dessert Energy semi-solid food;;;
Resource Dessert Energy semi-solid food caramel;090402000BBLFA0;FOOD;125G
Resource Dessert Energy semi-solid food caramel;090402000BBLFA0;cup;
Resource Dessert Energy semi-solid food chocolate;090402000BBLFA0;cup;
Resource Dessert Energy semi-solid food vanilla;090402000BBLFA0;cup;
Resource Energy liquid;;Liquid;4 x 200ml bottles
Resource Energy liquid banana;;Liquid;4 x 200ml bottles
Resource Energy liquid chocolate;;Liquid;4 x 200ml bottles
Resource Energy liquid strawberry & raspberry;;Liquid;4 x 200ml bottles
Resource Energy liquid vanilla;;Liquid;4 x 200ml bottles
Resource Fibre 2.0 liquid;;Liquid;
Resource Fibre 2.0 liquid apricot;090402000BBNIA0;Liquid;apricot
Resource Fibre 2.0 liquid summer fruit;090402000BBNIA0;Liquid;summer fruit
Resource Fibre 2.0 liquid vanilla;090402000BBNIA0;Liquid;vanilla
Resource Fruit liquid;;Liquid;4 x 200ml bottles
Resource Fruit liquid apple;;Liquid;4 x 200ml bottles
Resource Fruit liquid orange;;Liquid;4 x 200ml bottles
Resource Fruit liquid pear & cherry;;Liquid;4 x 200ml bottles
Resource Fruit liquid raspberry & blackcurrant;;Liquid;4 x 200ml bottles
Resource Junior complete sip feed;;Liquid;
Resource Junior complete sip feed chocolate;090402000BBLEA0;Liquid;
Resource Junior complete sip feed strawberry;090402000BBLEA0;Liquid;
Resource Junior complete sip feed vanilla;090402000BBLEA0;Liquid;
Resource ThickenUp Clear powder;;;
Resource ThickenUp Clear powder;;;24 x 1.2g sachets
Resource ThickenUp powder;;;
Resource ThickenUp powder;;;75 x 4.5g sachets
Resource Thickened Drink custard;;Liquid;
Resource Thickened Drink custard apple;;Liquid;
Resource Thickened Drink custard apple;;Liquid;114ML
Resource Thickened Drink custard orange;;Liquid;
Resource Thickened Drink syrup;;Liquid;
Resource Thickened Drink syrup apple;;Liquid;
Resource Thickened Drink syrup apple;;Liquid;114ML
Resource Thickened Drink syrup orange;;Liquid;
Resp-Ease 7% inhalation solution 4ml vials;;INHALATION SOLUTION;4ML
Respifor milkshake style liquid;;Liquid;4 X 125ml bottles
Respifor milkshake style liquid strawberry;090402000BBSFA0;Liquid;4 x 125ml bottles
Respontin 250micrograms/1ml Nebules;;Nebuliser liquid;250microgram/1ml
Respontin 500micrograms/2ml Nebules;;Nebuliser liquid;500microgram/2ml
Restandol 40mg Testocaps;0604020T0BBABAA;Capsule;40mg
Retention ring;;CONSTRCTR RING;S0101C
Retracted penis pouch;;URINAL SYSTEM;9811
Retracted penis pouch;;URINAL SYSTEM;981100%
Retracted penis pouch;;URINAL SYSTEM;981100.00%
Retracted penis pouch with Flextend skin barrier;;Urinal systems;9873
Retracted penis pouch with Flextend skin barrier;;Urinal systems;987300.00%
Retrovir 100mg capsules;0503010Y0BBAAAA;Capsule;100mg
Retrovir 250mg capsules;0503010Y0BBABAB;Capsule;250mg
Revatio 10mg/ml oral suspension;0205010Y0BBABAB;Oral suspension;10mg/ml
Revatio 20mg tablets;0205010Y0BBAAAA;Tablet;20mg
Revaxis vaccine suspension for injection 0.5ml pre-filled syringes;1404000F0BLAAAW;Suspension for injection;/  /
Rewisca 100mg capsules;0408010AEBCAAAD;Capsule;100mg
Rewisca 150mg capsules;0408010AEBCAEAE;Capsule;150mg
Rewisca 200mg capsules;0408010AEBCAFAF;Capsule;200mg
Rewisca 225mg capsules;0408010AEBCAGAI;Capsule;225mg
Rewisca 25mg capsules;0408010AEBCABAA;Capsule;25mg
Rewisca 300mg capsules;0408010AEBCAHAG;Capsule;300mg
Rewisca 50mg capsules;0408010AEBCACAB;Capsule;50mg
Rewisca 75mg capsules;0408010AEBCADAC;Capsule;75mg
Rheumadoron ointment;;Ointment;
Rhinocort Aqua 64 nasal spray;1202010I0BBAEAF;Spray;64microgram/dose
Rhinolast 140micrograms/dose nasal spray;1202010A0BBADAB;Spray;140microgram/dose
Rhumalgan XL 100mg capsules;1001010C0BDAEAN;Modified-release capsule;100mg
Riamet tablets;0504010AABBAAAA;Tablet;20mg /  120mg
Ribbed cotton surgical tubular stockinette 10cm;;STOCKINETTE;10CMX5M
Ribbed cotton surgical tubular stockinette 20cm;;STOCKINETTE;20CMX5M
Ribbed cotton surgical tubular stockinette 25cm;;STOCKINETTE;25CMX5M
Riemann P20 Once a Day sunfilter lotion SPF 20;130801000BBNYA0;Liquid;
Riemann P20 Once a Day sunfilter lotion SPF 50;130801000BBPAA0;Liquid;
Rifadin 100mg/5ml syrup;0501090R0BBACAF;Oral suspension;100mg/5ml
Rifadin 150mg capsules;0501090R0BBAAAA;Capsule;150mg
Rifadin 300mg capsules;0501090R0BBABAB;Capsule;300mg
Rifater tablets;0501090S0BDAAAC;Tablet;
Rifinah 150mg/100mg tablets;0501090S0BBAAAA;Tablet;150mg /  100mg
Rifinah 300mg/150mg tablets;0501090S0BBABAB;Tablet;300mg /  150mg
Rigevidon tablets;0703010F0BPAAAC;Tablet;30microgram /  150microgram
Rimactane 150mg capsules;0501090R0BCAAAA;Capsule;150mg
Rinatec 21micrograms/dose nasal spray;1202020I0BBABAB;Spray;21microgram/dose
Riplex Jaques catheter female PVC 10Ch;;NELATON  CATHETER FEMALE;DT6114-5
Riplex Jaques catheter female PVC 12Ch;;NELATON  CATHETER FEMALE;DT6114-5
Riplex Jaques catheter male PVC 10Ch;;NELATON  CATHETER MALE;DT6115-5
Riplex Jaques catheter male PVC 12Ch;;NELATON  CATHETER MALE;DT6115-5
Riplex Jaques catheter male PVC 14Ch;;NELATON  CATHETER MALE;DT6115-5
Riplex Jaques catheter male PVC 16Ch;;NELATON  CATHETER MALE;DT6115-5
Riplex Jaques catheter male PVC 8Ch;;NELATON  CATHETER MALE;DT6115-5
Riplex extra long catheter PVC 14Ch;;NELATON  CATHETER MALE;DT6116
Riplex extra long catheter PVC 8Ch;;NELATON  CATHETER MALE;DT6116
Risperdal 1mg tablets;040201030BBAAAA;Tablet;1mg
Risperdal 1mg/ml oral solution;040201030BBAEAE;Oral solution;1mg/ml
Risperdal 2mg tablets;040201030BBABAB;Tablet;2mg
Risperdal 3mg tablets;040201030BBACAC;Tablet;3mg
Risperdal 4mg tablets;040201030BBADAD;Tablet;4mg
Risperdal 500microgram tablets;040201030BBAGAK;Tablet;500microgram
Risperdal 6mg tablets;040201030BBAFAF;Tablet;6mg
Risperdal Consta 25mg powder and solvent for suspension for injection vials;0402020AABBAAAA;Powder and solvent for suspension for injection;25mg
Risperdal Consta 37.5mg powder and solvent for suspension for injection vials;0402020AABBACAC;Powder and solvent for suspension for injection;37.5mg
Risperdal Consta 50mg powder and solvent for suspension for injection vials;0402020AABBABAB;Powder and solvent for suspension for injection;50mg
Risperdal Quicklet 1mg orodispersible tablets;040201030BBAHAL;TABLETS;1MG
Risperdal Quicklet 1mg orodispersible tablets;040201030BBAHAL;orodispersible tablets;1mg
Risperdal Quicklet 2mg orodispersible tablets;040201030BBAIAM;TABLETS;2MG
Risperdal Quicklet 2mg orodispersible tablets;040201030BBAIAM;orodispersible tablets;2mg
Risperdal Quicklet 3mg orodispersible tablets;040201030BBAKAP;TABLETS;3MG
Risperdal Quicklet 3mg orodispersible tablets;040201030BBAKAP;orodispersible tablets;3mg
Risperdal Quicklet 4mg orodispersible tablets;040201030BBALAQ;TABLETS;4MG
Risperdal Quicklet 4mg orodispersible tablets;040201030BBALAQ;orodispersible tablets;4mg
Risperdal Quicklet 500microgram orodispersible tablets;040201030BBAJAN;TABLETS;0.5MG
Risperdal Quicklet 500microgram orodispersible tablets;040201030BBAJAN;orodispersible tablets;500microgram
Ritalin 10mg tablets;0404000M0BBAAAA;Tablet;10mg
Rizopia gluten free organic brown rice pasta fusilli;090401080BRAABD;;
Rizopia gluten free organic brown rice pasta lasagne;090401080BRABBD;;
Rizopia gluten free organic brown rice pasta penne;090401080BRACBD;;
Rizopia gluten free organic brown rice pasta spaghetti;090401080BRADBD;;
RoActemra 80mg/4ml concentrate for solution for infusion vials;1001030W0BBAAAA;solution for infusion;80mg/4ml
Roaccutane 10mg capsules;1306020J0BBACAC;Capsule;10mg
Roaccutane 20mg capsules;1306020J0BBABAB;Capsule;20mg
Robaxin 750 tablets;1002020S0BBAAAB;Tablet;750mg
Robitussin Chesty Cough 100mg/5ml oral solution;0309020G0BBACAB;Oral solution;100mg/5ml
Robitussin Dry Cough 7.5mg/5ml oral solution sugar free;0309010L0BMAAAQ;Oral solution;7.5mg/5ml
Rocaltrol 250nanogram capsules;0906040C0BBAAAA;Capsule;250nanogram
Rocaltrol 500nanogram capsules;0906040C0BBABAB;Capsule;500nanogram
Rocephin 1g powder for solution for injection vials;0501021G0BBABAC;Powder for solution for injection;1g
Rocephin 2g powder for solution for injection vials;0501021G0BBACAD;Powder for solution for injection;2g
Rocket IPC dressing pack and bottle;;INDWELLING PLEURAL  CATHETER;R54400
Rodomel XL 150mg capsules;0403040W0BCABAE;Modified-release capsule;150mg
Rodomel XL 75mg capsules;0403040W0BCAAAD;Modified-release capsule;75mg
Rolly compression hosiery applicator;;APPLICATOR;
Ropilynz XL 4mg tablets;0409010H0BJABAL;Modified-release tablet;4mg
