AMP_NM;BNF_CODE;PRESENTATION;STRENGTH
Sigvaris Comfort class 2 (23-32mmHg) tights bodyform open toe lymphoedema garment normal medium;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), normal medium , Black
Sigvaris CompreBoot (30-40mmHg) lymphoedema garment long small;;Sigvaris Britain Ltd;Class  (30-40mmHg), long small  , Black
Sigvaris CompreBoot (30-40mmHg) lymphoedema garment regular medium/large;;Sigvaris Britain Ltd;Class  (30-40mmHg), regular medium/large  , Black
Sigvaris CompreFLEX (30-40mmHg) below knee lymphoedema garment regular medium;;Sigvaris Britain Ltd;Class  (30-40mmHg), regular medium , Black
Sigvaris CompreFLEX (30-40mmHg) below knee lymphoedema garment tall large;;Sigvaris Britain Ltd;Class  (30-40mmHg), tall large, Black
Sigvaris CompreFit (30-40mmHg) below knee lymphoedema garment tall large;;Sigvaris Britain Ltd;Class  (30-40mmHg), tall large, Black
Sigvaris CompreFit (30-40mmHg) thigh length lymphoedema garment large;;Sigvaris Britain Ltd;Class  (30-40mmHg), large, Black
Sigvaris CompreKnee (30-40mmHg) lymphoedema garment large/extra large;;Sigvaris Britain Ltd;Class  (30-40mmHg), large/extra large  , Black
Sigvaris CompreKnee (30-40mmHg) lymphoedema garment small;;Sigvaris Britain Ltd;Class  (30-40mmHg), small  , Black
Sigvaris Coton (15-20mmHg) thigh length closed toe with grip top lymphoedema garment female long small;;Sigvaris Britain Ltd;Class  (15-20mmHg), female long small, Charcoal
Sigvaris Cotton Xtra Maxi class 1 (18-21mmHg) below knee closed toe lymphoedema garment normal medium plus;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), normal medium plus , Black
Sigvaris Cotton Xtra Maxi class 2 (23-32mmHg) below knee closed toe lymphoedema garment long extra small plus;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), long extra small plus , Black
Sigvaris Cotton Xtra Maxi class 3 (33-46mmHg) below knee closed toe lymphoedema garment normal medium;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), normal medium , Black
Sigvaris Cotton Xtra class 3 (33-46mmHg) below knee closed toe lymphoedema garment long extra small;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), long extra small , Black
Sigvaris Cotton Xtra class 3 (33-46mmHg) below knee open toe lymphoedema garment long extra small plus;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), long extra small plus , Nature
Sigvaris Cotton class 1 (18-21mmHg) below knee open toe lymphoedema garment long extra small;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), long extra small , Nature
Sigvaris Cotton class 1 (18-21mmHg) thigh length closed toe lymphoedema garment short extra large;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), short extra large, Nature
Sigvaris Cotton class 1 (18-21mmHg) thigh length closed toe with grip top lymphoedema garment short XX small;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), short XX small, Nature
Sigvaris Cotton class 1 (18-21mmHg) thigh length open toe with Sensinnov grip top lymphoedema garment long large;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), long large, Nature
Sigvaris Cotton class 1 (18-21mmHg) thigh length open toe with grip top lymphoedema garment long extra small plus;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), long extra small plus , Nature
Sigvaris Cotton class 1 (18-21mmHg) thigh length open toe with grip top lymphoedema garment normal extra small plus;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), normal extra small plus, Nature
Sigvaris Cotton class 1 (18-21mmHg) thigh length open toe with grip top lymphoedema garment normal large;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), normal large, Black
Sigvaris Cotton class 1 (18-21mmHg) thigh length open toe with grip top lymphoedema garment normal medium;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), normal medium, Nature
Sigvaris Cotton class 1 (18-21mmHg) thigh length open toe with waist attachment lymphoedema garment long extra small left;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), long extra small left , Nature
Sigvaris Cotton class 2 (23-32mmHg) below knee closed toe lymphoedema garment long small;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), long small, Black
Sigvaris Cotton class 2 (23-32mmHg) below knee closed toe lymphoedema garment normal large;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), normal large, Black
Sigvaris Cotton class 2 (23-32mmHg) below knee closed toe lymphoedema garment short extra large;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), short extra large, Black
Sigvaris Cotton class 2 (23-32mmHg) below knee open toe lymphoedema garment long extra small;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), long extra small , Black
Sigvaris Cotton class 2 (23-32mmHg) panty closed toe lymphoedema garment normal medium;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), normal medium , Nature
Sigvaris Cotton class 2 (23-32mmHg) panty closed toe lymphoedema garment normal small;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), normal small, Nature
Sigvaris Cotton class 2 (23-32mmHg) panty closed toe lymphoedema garment short extra large;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), short extra large, Nature
Sigvaris Cotton class 2 (23-32mmHg) thigh length closed toe with Sensinnov grip top lymphoedema garment normal medium;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), normal medium , Black
Sigvaris Cotton class 2 (23-32mmHg) thigh length closed toe with Sensinnov grip top lymphoedema garment normal medium plus;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), normal medium plus, Nature
Sigvaris Cotton class 2 (23-32mmHg) thigh length closed toe with Sensinnov grip top lymphoedema garment short XX small;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), short XX small, Black
Sigvaris Cotton class 2 (23-32mmHg) thigh length closed toe with grip top lymphoedema garment long extra small plus;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), long extra small plus , Black
Sigvaris Cotton class 2 (23-32mmHg) thigh length closed toe with grip top lymphoedema garment normal XX small plus;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), normal XX small plus, Black
Sigvaris Cotton class 2 (23-32mmHg) thigh length closed toe with grip top lymphoedema garment normal small plus;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), normal small plus, Black
Sigvaris Cotton class 2 (23-32mmHg) thigh length open toe with Sensinnov grip top lymphoedema garment long extra small plus;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), long extra small plus, Black
Sigvaris Cotton class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment short large right plus;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), short large right plus, Nature
Sigvaris Cotton class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment short small left;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), short small left, Nature
Sigvaris Cotton class 3 (33-46mmHg) panty closed toe lymphoedema garment long extra small plus;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), long extra small plus, Nature
Sigvaris Cotton class 3 (33-46mmHg) panty open toe lymphoedema garment short XX small;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), short XX small, Nature
Sigvaris Cotton class 3 (33-46mmHg) thigh length closed toe with grip top lymphoedema garment normal extra large;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), normal extra large, Black
Sigvaris Cotton class 3 (33-46mmHg) thigh length closed toe with waist attachment lymphoedema garment normal medium right;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), normal medium right, Nature
Sigvaris Cotton class 3 (33-46mmHg) thigh length open toe with grip top lymphoedema garment long extra large;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), long extra large, Black
Sigvaris Cotton class 3 (33-46mmHg) thigh length open toe with grip top lymphoedema garment normal medium;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), normal medium , Black
Sigvaris Cotton class 3 (33-46mmHg) thigh length open toe with grip top lymphoedema garment normal medium plus;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), normal medium plus , Black
Sigvaris Cotton class 3 (33-46mmHg) thigh length open toe with waist attachment lymphoedema garment long extra small left;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), long extra small left , Nature
Sigvaris Cotton class 3 (33-46mmHg) thigh length open toe with waist attachment lymphoedema garment short small left;;Sigvaris Britain Ltd;Class 3 (33-46mmHg), short small left, Black
Sigvaris Diaphane (10-15mmHg) below knee closed toe lymphoedema garment female long extra large;;Sigvaris Britain Ltd;Class  (10-15mmHg), female long extra large  , Black
Sigvaris Diaphane (10-15mmHg) below knee closed toe lymphoedema garment female long extra large;;Sigvaris Britain Ltd;Class  (10-15mmHg), female long extra large  , Dune
Sigvaris Diaphane (10-15mmHg) below knee closed toe lymphoedema garment female long extra large;;Sigvaris Britain Ltd;Class  (10-15mmHg), female long extra large  , Natural
Sigvaris Diaphane (10-15mmHg) below knee closed toe lymphoedema garment female long large;;Sigvaris Britain Ltd;Class  (10-15mmHg), female long large  , Black
Sigvaris Diaphane (10-15mmHg) below knee closed toe lymphoedema garment female long medium;;Sigvaris Britain Ltd;Class  (10-15mmHg), female long medium  , Dune
Sigvaris Diaphane (10-15mmHg) panty closed toe lymphoedema garment female long medium;;Sigvaris Britain Ltd;Class  (10-15mmHg), female long medium  , Black
Sigvaris Diaphane (10-15mmHg) panty closed toe lymphoedema garment female normal medium;;Sigvaris Britain Ltd;Class  (10-15mmHg), female normal medium  , Dune
Sigvaris Diaphane (10-15mmHg) thigh length closed toe with grip top lymphoedema garment female long large;;Sigvaris Britain Ltd;Class  (10-15mmHg), female long large  , Black
Sigvaris Diaphane (10-15mmHg) thigh length closed toe with grip top lymphoedema garment female long small;;Sigvaris Britain Ltd;Class  (10-15mmHg), female long small  , Black
Sigvaris Diaphane (10-15mmHg) thigh length closed toe with grip top lymphoedema garment female normal medium;;Sigvaris Britain Ltd;Class  (10-15mmHg), female normal medium  , Dune
Sigvaris Diaphane (15-21mmHg) below knee closed toe lymphoedema garment female long XX large;;Sigvaris Britain Ltd;Class  (15-21mmHg), female long XX large , Black
Sigvaris Diaphane (15-21mmHg) below knee closed toe lymphoedema garment female long medium;;Sigvaris Britain Ltd;Class  (15-21mmHg), female long medium, Natural
Sigvaris Diaphane (15-21mmHg) below knee closed toe lymphoedema garment female long small;;Sigvaris Britain Ltd;Class  (15-21mmHg), female long small, Black
Sigvaris Diaphane (15-21mmHg) below knee closed toe lymphoedema garment female long small;;Sigvaris Britain Ltd;Class  (15-21mmHg), female long small, Dune
Sigvaris Diaphane (15-21mmHg) panty closed toe lymphoedema garment female long large;;Sigvaris Britain Ltd;Class  (15-21mmHg), female long large, Black
Sigvaris Diaphane (15-21mmHg) panty closed toe lymphoedema garment female long large;;Sigvaris Britain Ltd;Class  (15-21mmHg), female long large, Dune
Sigvaris Diaphane (15-21mmHg) panty closed toe lymphoedema garment female long large;;Sigvaris Britain Ltd;Class  (15-21mmHg), female long large, Natural
Sigvaris Diaphane (15-21mmHg) panty closed toe lymphoedema garment female normal large;;Sigvaris Britain Ltd;Class  (15-21mmHg), female normal large, Dune
Sigvaris Diaphane (15-21mmHg) panty closed toe lymphoedema garment female normal medium;;Sigvaris Britain Ltd;Class  (15-21mmHg), female normal medium, Black
Sigvaris Diaphane (15-21mmHg) panty closed toe lymphoedema garment female normal medium;;Sigvaris Britain Ltd;Class  (15-21mmHg), female normal medium, Dune
Sigvaris Diaphane (15-21mmHg) panty closed toe lymphoedema garment female normal medium;;Sigvaris Britain Ltd;Class  (15-21mmHg), female normal medium, Natural
Sigvaris Diaphane (15-21mmHg) thigh length closed toe with grip top lymphoedema garment female long extra large;;Sigvaris Britain Ltd;Class  (15-21mmHg), female long extra large, Natural
Sigvaris Diaphane (15-21mmHg) thigh length closed toe with grip top lymphoedema garment female long extra large;;Sigvaris Britain Ltd;Class  (15-21mmHg), female long extra large, Navy
Sigvaris Diaphane (15-21mmHg) thigh length closed toe with grip top lymphoedema garment female long small;;Sigvaris Britain Ltd;Class  (15-21mmHg), female long small, Black
Sigvaris Diaphane (15-21mmHg) thigh length closed toe with grip top lymphoedema garment female normal extra large;;Sigvaris Britain Ltd;Class  (15-21mmHg), female normal extra large, Dune
Sigvaris Diaphane (15-21mmHg) thigh length closed toe with grip top lymphoedema garment female normal large;;Sigvaris Britain Ltd;Class  (15-21mmHg), female normal large, Black
Sigvaris Diaphane (22-32mmHg) below knee closed toe lymphoedema garment female normal large;;Sigvaris Britain Ltd;Class  (22-32mmHg), female normal large, Black
Sigvaris Diaphane (22-32mmHg) below knee closed toe lymphoedema garment female normal large;;Sigvaris Britain Ltd;Class  (22-32mmHg), female normal large, Natural
Sigvaris Diaphane (22-32mmHg) below knee closed toe lymphoedema garment female normal medium;;Sigvaris Britain Ltd;Class  (22-32mmHg), female normal medium, Natural
Sigvaris Diaphane (22-32mmHg) panty closed toe lymphoedema garment female long extra large;;Sigvaris Britain Ltd;Class  (22-32mmHg), female long extra large , Black
Sigvaris Diaphane (22-32mmHg) thigh length closed toe with grip top lymphoedema garment female long XX large;;Sigvaris Britain Ltd;Class  (22-32mmHg), female long XX large , Black
Sigvaris Diaphane (22-32mmHg) thigh length closed toe with grip top lymphoedema garment female normal large;;Sigvaris Britain Ltd;Class  (22-32mmHg), female normal large, Natural
Sigvaris Expert (20-36mmHg) thigh length closed toe with grip top lymphoedema garment male normal large;;Sigvaris Britain Ltd;Class  (20-36mmHg), male normal large, Black
Sigvaris Initial (10-15mmHg) below knee closed toe lymphoedema garment male long large;;Sigvaris Britain Ltd;Class  (10-15mmHg), male long large  , Nickel
Sigvaris Initial (10-15mmHg) below knee closed toe lymphoedema garment male normal small;;Sigvaris Britain Ltd;Class  (10-15mmHg), male normal small  , Nickel
Sigvaris Instinct (15-20mmHg) below knee closed toe lymphoedema garment male long large;;Sigvaris Britain Ltd;Class  (15-20mmHg), male long large, Black
Sigvaris Instinct (20-36mmHg) below knee closed toe lymphoedema garment male normal extra large;;Sigvaris Britain Ltd;Class  (20-36mmHg), male normal extra large, Black
Sigvaris MTM Comfort class 1 (18-21mmHg) below knee closed toe lymphoedema garment;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), , Black
Sigvaris MTM Comfort class 1 (18-21mmHg) below knee open toe lymphoedema garment;;Sigvaris Britain Ltd;Class 1 (18-21mmHg),, Skin
Sigvaris MTM Comfort class 1 (18-21mmHg) thigh length open toe with grip top lymphoedema garment;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), , Black
Sigvaris MTM Comfort class 2 (23-32mmHg) panty closed toe lymphoedema garment;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), , Black
Sigvaris MTM Cotton class 1 (18-21mmHg) thigh length closed toe lymphoedema garment;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), , Black
Sigvaris MTM Cotton class 2 (23-32mmHg) thigh length closed toe lymphoedema garment;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), , Black
Sigvaris MTM Magic class 1 (18-21mmHg) below knee open toe lymphoedema garment female;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), female , Skin
Sigvaris MTM Optiform Flex class 1 (18-21mmHg) below knee closed toe lymphoedema garment;;Sigvaris Britain Ltd;Class 1 (18-21mmHg),, Black
Sigvaris MTM Optiform Flex class 2 (23-32mmHg) below knee closed toe lymphoedema garment;;Sigvaris Britain Ltd;Class 2 (23-32mmHg), , OFC2, Beige
Sigvaris MTM Optiform Flex reinforced gusset for lymphoedema garment;;Sigvaris Britain Ltd;, OA2RG
Sigvaris MTM Optiform Flex silk pocket for lymphoedema garment;;Sigvaris Britain Ltd;, OA2SP
Sigvaris MTM Optiform Hold ankle pad for lymphoedema garment;;Sigvaris Britain Ltd;, OA2A
Sigvaris MTM Optiform Hold class 3 (34-46mmHg) thigh length closed toe lymphoedema garment;;Sigvaris Britain Ltd;Class 3 (34-46mmHg), , OHT3, Beige
Sigvaris MTM Optiform Hold fly opening (horizontal or vertical) for lymphoedema garment;;Sigvaris Britain Ltd;, OA2FO
Sigvaris MTM Optiform Hold silicone band/strips for lymphoedema garment lower extremities;;Sigvaris Britain Ltd;lower extremities , OA1S
Sigvaris MTM Optiform Hold zip with lining for lymphoedema garment lower extremities;;Sigvaris Britain Ltd;lower extremities , OA3Z
Sigvaris MTM Traditional (23-32mmHg) full compression thigh length open toe with waist attachment lymphoedema garment left;;Sigvaris Britain Ltd;Class  (23-32mmHg), left , 503, Beige
Sigvaris MTM Traditional (23-32mmHg) full compression thigh length open toe with waist attachment lymphoedema garment right;;Sigvaris Britain Ltd;Class  (23-32mmHg), right, 503, Beige
Sigvaris MTM Traditional (34-46mmHg) thigh length closed toe lymphoedema garment;;Sigvaris Britain Ltd;Class  (34-46mmHg), , 504, Beige
Sigvaris Magic class 1 (18-21mmHg) below knee closed toe lymphoedema garment long extra small plus;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), long extra small plus , Black
Sigvaris Magic class 1 (18-21mmHg) below knee closed toe lymphoedema garment long medium plus;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), long medium plus, Skin
Sigvaris Magic class 1 (18-21mmHg) thigh length closed toe with knobbed grip top lymphoedema garment short small plus;;Sigvaris Britain Ltd;Class 1 (18-21mmHg), short small plus, Skin
