AMP_NM;BNF_CODE;PRESENTATION;STRENGTH
Risperdal 4mg tablets;040201030BBADAD;Tablet;4mg
Risperdal 500microgram tablets;040201030BBAGAK;Tablet;500microgram
Risperdal 6mg tablets;040201030BBAFAF;Tablet;6mg
Risperdal Consta 25mg powder and solvent for suspension for injection vials;0402020AABBAAAA;Powder and solvent for suspension for injection;25mg
Risperdal Consta 37.5mg powder and solvent for suspension for injection vials;0402020AABBACAC;Powder and solvent for suspension for injection;37.5mg
Risperdal Consta 50mg powder and solvent for suspension for injection vials;0402020AABBABAB;Powder and solvent for suspension for injection;50mg
Risperdal Quicklet 1mg orodispersible tablets;040201030BBAHAL;TABLETS;1MG
Risperdal Quicklet 2mg orodispersible tablets;040201030BBAIAM;TABLETS;2MG
Risperdal Quicklet 3mg orodispersible tablets;040201030BBAKAP;TABLETS;3MG
Risperdal Quicklet 4mg orodispersible tablets;040201030BBALAQ;TABLETS;4MG
Risperdal Quicklet 500microgram orodispersible tablets;040201030BBAJAN;TABLETS;0.5MG
Ritalin 10mg tablets;0404000M0BBAAAA;Tablet;10mg
Rivotril 1mg/1ml concentrate for solution for injection ampoules;0408020D0BBAAAA;Solution for injection;1mg/1ml
RoActemra 200mg/10ml concentrate for solution for infusion vials;1001030W0BBABAB;VIALS;10ML
RoActemra 80mg/4ml concentrate for solution for infusion vials;1001030W0BBAAAA;VIALS;4ML
Roaccutane 10mg capsules;1306020J0BBACAC;Capsule;10mg
Roaccutane 20mg capsules;1306020J0BBABAB;Capsule;20mg
Robaxin 750 tablets;1002020S0BBAAAB;Tablet;750mg
Rocaltrol 250nanogram capsules;0906040C0BBAAAA;Capsule;250nanogram
Rocaltrol 500nanogram capsules;0906040C0BBABAB;Capsule;500nanogram
Rocephin 1g powder for solution for injection vials;0501021G0BBABAC;Powder for solution for injection;1g
Rocephin 2g powder for solution for injection vials;0501021G0BBACAD;Powder for solution for injection;2g
Rocket IPC drainage bag and dressing pack;;INDWELLING PLEURAL  CATHETER;R54401
Rocket IPC dressing pack and bottle;;INDWELLING PLEURAL  CATHETER;R54400
Rocket IPC dressing pack and bottle;;INDWELLING PLEURAL  CATHETER;R54400
Rodomel XL 150mg capsules;0403040W0BCABAE;Modified-release capsule;150mg
Rodomel XL 75mg capsules;0403040W0BCAAAD;Modified-release capsule;75mg
Roferon-A 18million units/0.6ml solution for injection cartridges;0802040J0BCAPBF;Solution for injection;18million unit/0.6ml
Roferon-A 6million units/0.5ml solution for injection pre-filled syringes;0802040J0BCALAX;Solution for injection;6million unit/0.5ml
Rophi Cushion;;SPINAL ALIGN;18CMX18X9
Rosiced 0.75% cream;1310012K0BLAAAX;Cream;0.75%
Rosiced 0.75% cream;1310012K0BLAAAX;Cream;1%
Rosidal K bandage 10cm x 10m;;BANDAGE;10CMX10CM
Rosidal K bandage 10cm x 5m;;BANDAGE;10CM X 5M
Rosidal K bandage 10cm x 5m;;BANDAGE;10CM X 5M
Rosidal K bandage 12cm x 5m;;BANDAGE;12CMX 5M
Rosidal K bandage 12cm x 5m;;BANDAGE;12CMX 5M
Rosidal K bandage 6cm x 5m;;BANDAGE;6CM X 5M
Rosidal K bandage 6cm x 5m;;BANDAGE;6CM X 5M
Rosidal K bandage 8cm x 5m;;BANDAGE;8CM X 5M
Rosidal K bandage 8cm x 5m;;BANDAGE;8CM X 5M
Rosidal Soft bandage 10cm x 2.5m;;BANDAGE;10CMX2.5M
Rosidal Soft bandage 10cm x 2.5m;;BANDAGE;10CMX2.5M
Rosidal Soft bandage 12cm x 2.5m;;BANDAGE;12CMX2.5M
Rosidal Soft bandage 12cm x 2.5m;;BANDAGE;12CMX2.5M
Rosidal Soft bandage 15cm x 2.5m;;BANDAGE;15CMX2.5M
Rosidal Soft bandage 15cm x 2.5m;;BANDAGE;15CMX2.5M
Rowachol gastro-resistant capsules;0109010R0BBABA0;Gastro-resistant capsule;
Rozex 0.75% cream;1310012K0BDABAX;Cream;0
Rozex 0.75% cream;1310012K0BDABAX;Cream;0.75%
Rozex 0.75% cream;1310012K0BDABAX;Cream;1%
Rozex 0.75% gel;1310012K0BDAAAR;Gel;0
Rozex 0.75% gel;1310012K0BDAAAR;Gel;0.75%
Rozex 0.75% gel;1310012K0BDAAAR;Gel;1%
Rubber ileostomy day bag;;Ileostomy bags;LM882113,51mm,White
Rusch drainable night drainage bag with lever tap;;Drainable night drainage bags;850421,2litre
Rusch drainable night drainage bag with slide tap;;Drainable night drainage bags;850420,2litre
Rusch drainable night drainage bag with slide tap;;Drainable night drainage bags;850420,2litre
Rusch sterile leg bag with lever tap;;Sterile leg bags;850363-000500,500ml bag, 10cm tubing
Rusch sterile leg bag with lever tap;;Sterile leg bags;850364-000350,350ml bag, 30cm tubing
Rusch sterile leg bag with lever tap;;Sterile leg bags;850364-000750,750ml bag, 30cm tubing
Rusch sterile leg bag with lever tap;;Sterile leg bags;850364-000750,750ml bag, 30cm tubing
Rynacrom 4% nasal spray;1202010P0BBAEAG;Spray;4%
Rynacrom 4% nasal spray;1202010P0BBAEAG;Spray;4.00%
Rythmodan 100mg capsules;0203020F0BCAAAB;Capsule;100mg
Rythmodan 150mg capsules;0203020F0BCABAC;Capsule;150mg
Rythmodan Retard 250mg tablets;0203020G0BDABAC;Modified-release tablet;250mg
S.O.S. 20 oral powder 42g sachets;090401000BBPXA0;Powder;42g
S.O.S. 25 oral powder 52g sachets;090401000BBPYA0;Powder;52g
SD CodeFree testing strips;0601060D0DJAAA0;REAGENT;
SF1 soft rubber flange;;Ostomy flanges;822001,25mm
SLO Drink 1 oral powder blackcurrant;;Powder;115ML
SLO Drink 1 oral powder blackcurrant;;Powder;115ML
SLO Drink 2 oral powder blackcurrant;;Powder;115ML
SLO Drink 2 oral powder blackcurrant;;Powder;115ML
SLO Drink 3 oral powder blackcurrant;;Powder;115ML
SLO Drink 3 oral powder blackcurrant;;Powder;115ML
SMA Alfamino powder;090900000BBKWA0;Powder;400G
SMA Althera powder;090900000BBKQA0;Powder;450G
SMA Gold Prem 2 Catch-up Formula powder;090900000BBKJA0;Powder;400G
SMA High Energy milk;090900000BBIEA0;Liquid;250ML
SMA LF powder;090900000BBIBA0;Powder;430G
SMA Staydown powder;090900000BBJKA0;Powder;900G
SMA Wysoy powder;090401000BBGZBD;Powder;430G
SMA Wysoy powder;090401000BBGZBD;Powder;860G
SNaP Plus straps for 150ml cartridges large;;STRAPS;LARGE
SNaP Plus straps for 150ml cartridges small;;STRAPS;SMALL
SNaP cartridge device 125mmHg;;CARTRIDGE DEVICE;125MMHG
SNaP cartridge device 75mmHg;;CARTRIDGE DEVICE;75MMHG
SNaP foam dressing kit 10cm x 10cm;;DRESSING KIT;10CM X 10
SNaP foam dressing kit 15cm x 15cm;;DRESSING KIT;15CM X 15
SNaP gauze dressing kit 15cm x 15cm;;DRESSING KIT;15CM X 15
SNaP straps for 60ml cartridges large;;STRAPS;LARGE
SNaP straps for 60ml cartridges medium;;STRAPS;MEDIUM
SNaP straps for 60ml cartridges small;;STRAPS;SMALL
SST saliva stimulating tablets;;TABLETS;
SST saliva stimulating tablets;;TABLETS;
SURESIGN Resure testing strips;0601060D0DPAAA0;REAGENT;
Sabril 500mg oral powder sachets;0408010X0BBABAF;Powder;500mg
Sabril 500mg tablets;0408010X0BBAAAA;Tablet;500mg
Safehold longer life G straps;;Tubing and accessories;LGS/2
SafetyCat Active catheter female Ergothan tip 10Ch;;NELATON  CATHETER FEMALE;851722-000100
SafetyCat Active catheter female Ergothan tip 10Ch;;NELATON  CATHETER FEMALE;851722-000100
SafetyCat Active catheter male 12Ch;;NELATON  CATHETER MALE;851741-000120
SafetyCat Active catheter male 14Ch;;NELATON  CATHETER MALE;851741-000140
SafetyCat Active catheter male 14Ch;;NELATON  CATHETER MALE;851741-000140
SafetyCat Active catheter male Ergothan tip 10Ch;;NELATON  CATHETER MALE;851742-000100
SafetyCat Active catheter male Tiemann tip 12Ch;;NELATON  CATHETER MALE;851743-000120
SafetyCat Active catheter paediatric Ergothan tip 10Ch;;NELATON  CATHETER PAEDIATRIC;851732-000100
SafetyCat Active catheter paediatric Ergothan tip 10Ch;;NELATON  CATHETER PAEDIATRIC;851732-000100
SafetyCat non-coated ISC catheter female 16Ch;;NELATON  CATHETER FEMALE;22082116
SafetyCat non-coated ISC catheter female 16Ch;;NELATON  CATHETER FEMALE;2208211600%
SafetyCat non-coated ISC catheter female 16Ch;;NELATON  CATHETER FEMALE;2208211600.00%
SafetyCat non-coated ISC catheter female 16Ch;;NELATON  CATHETER FEMALE;22082116
SafetyCat non-coated ISC catheter female 16Ch;;NELATON  CATHETER FEMALE;2208211600%
SafetyCat non-coated ISC catheter female 16Ch;;NELATON  CATHETER FEMALE;2208211600.00%
SafetyCat non-coated ISC catheter male 10Ch;;NELATON  CATHETER MALE;22082210
SafetyCat non-coated ISC catheter paediatric 10Ch;;NELATON  CATHETER PAEDIATRIC;22082010
SafetyCat non-coated ISC catheter paediatric 10Ch;;NELATON  CATHETER PAEDIATRIC;22082010
Saflutan 15micrograms/ml eye drops 0.3ml unit dose;;Eye drops;15microgram/
Saflutan 15micrograms/ml eye drops 0.3ml unit dose;;Eye drops;15microgram/
Saizen 12mg/1.5ml solution for injection cartridges;0605010S0BCAFBR;Solution for injection;12mg/1.5ml
Saizen 20mg/2.5ml solution for injection cartridges;0605010S0BCAGBS;Solution for injection;20mg/2.5ml
Saizen 6mg/1.03ml solution for injection cartridges;0605010S0BCAEBQ;Solution for injection;6mg/1.03ml
Saizen 8mg click.easy powder and solvent for solution for injection vials;0605010S0BCADBH;Powder and solvent for solution for injection;8mg
Salactol paint;1307000M0BPAAAW;Paint;16.7% /  16.7%
Salagen 5mg tablets;1203050P0BBAAAB;Tablet;5mg
Salamol 100micrograms/dose Easi-Breathe inhaler;0301011R0BIAGBU;Pressurised inhalation;100microgram/dose
Salamol 100micrograms/dose inhaler CFC free;0301011R0BIAFAP;Pressurised inhalation;100microgram/dose
Salamol 2.5mg/2.5ml nebuliser liquid Steri-Neb unit dose vials;0301011R0BIADAX;Nebuliser liquid;2.5mg/2.5ml
Salamol 5mg/2.5ml nebuliser liquid Steri-Neb unit dose vials;0301011R0BIAEBD;Nebuliser liquid;5mg/2.5ml
Salatac gel;1307000M0BJAAAV;Gel;12% /  4%
Salazopyrin 500mg suppositories;0105010E0BBACAC;Suppository;500mg
Salazopyrin 500mg tablets;0105010E0BBAAAA;Tablet;500mg
Salazopyrin EN-Tabs 500mg;0105010E0BBABAB;Gastro-resistant tablet;500mg
Salbulin Novolizer 100micrograms/dose inhalation powder;0301011R0BXAACB;Inhalation powder;100microgram/dose
Salbulin Novolizer 100micrograms/dose inhalation powder refill;0301011R0BXABCC;Inhalation powder;100microgram/dose
Salbutamol 5mg/2.5ml nebuliser liquid unit dose Steripoule vials;0301011R0BVABBD;Nebuliser liquid;5mg/2.5ml
Saline 0.9% nebuliser liquid 2.5ml Steri-Neb unit dose vials;1202020L0BCAAAD;Nebuliser liquid;0
Saline 0.9% nebuliser liquid 2.5ml Steri-Neb unit dose vials;1202020L0BCAAAD;Nebuliser liquid;0.90%
Saline 0.9% nebuliser liquid 2.5ml Steri-Neb unit dose vials;1202020L0BCAAAD;Nebuliser liquid;1%
Saline Steripoules nebuliser liquid 2.5ml unit dose vials;1202020L0BJABAD;Nebuliser liquid;0
Saline Steripoules nebuliser liquid 2.5ml unit dose vials;1202020L0BJABAD;Nebuliser liquid;0.90%
Saline Steripoules nebuliser liquid 2.5ml unit dose vials;1202020L0BJABAD;Nebuliser liquid;1%
Saliveze mouth spray;1203050A0BIAAAB;SPRAY;50ML
Salivix Plus pastilles;;PASTILLE;
Salivix Plus pastilles;;PASTILLE;
Salivix pastilles;;PASTILLE;
Salivix pastilles;;PASTILLE;
Salofalk 1.5g gastro-resistant modified-release granules sachets;0105010B0BDAHAU;Modified-release granules;1.5g
Salofalk 1g gastro-resistant modified-release granules sachets;0105010B0BDAFAX;Modified-release granules;1g
Salofalk 1g suppositories;0105010B0BDAIAJ;Suppository;1g
Salofalk 1g/application foam enema;0105010B0BDAEAK;Foam;1g/application
Salofalk 250mg gastro-resistant tablets;0105010B0BDAAAH;Gastro-resistant tablet;250mg
Salofalk 2g/59ml enema;0105010B0BDADAL;Enema;2g/59ml
Salofalk 3g gastro-resistant modified-release granules sachets;0105010B0BDAKAZ;Modified-release granules;3g
Salofalk 500mg gastro-resistant modified-release granules sachets;0105010B0BDAGAP;Modified-release granules;500mg
Salofalk 500mg gastro-resistant tablets;0105010B0BDAJAW;Gastro-resistant tablet;500mg
Salofalk 500mg suppositories;0105010B0BDACAB;Suppository;500mg
Saltair Soap;;Ostomy skin protectives;833007
Saltair Soap;;Ostomy skin protectives;83300700%
Saltair Soap;;Ostomy skin protectives;833,007
Saltair adhesive solution;;SOLUTION;833005
Saltair adhesive solution;;SOLUTION;83300500.00%
Salvacyl 11.25mg powder and solvent for suspension for injection vials;0607020Y0BBAAAA;Powder and solvent for suspension for injection;11.25mg
Samsca 30mg tablets;0605020Y0BBABAB;Tablet;30mg
Sanatogen Complete A-Z tablets;091000000BBKSA0;Tablet;
Sancuso 3.1mg/24hours transdermal patches;0406000AFBBAAAA;Transdermal patch;3.1mg/24 hours
Sandimmun 100mg capsules;0802020G0BBAEAD;Capsule;100mg
Sandimmun 250mg/5ml concentrate for solution for infusion ampoules;0802020G0BBABAE;AMPOULES;250MG/5ML
Sandimmun 25mg capsules;0802020G0BBADAC;Capsule;25mg
Sandimmun 50mg capsules;0802020G0BBAFAF;Capsule;50mg
Sandimmun 50mg/1ml concentrate for solution for infusion ampoules;0802020G0BBACAA;AMPOULES;50MG/1ML
Sando-K effervescent tablets;;Effervescent tablet;
Sando-K effervescent tablets;;Effervescent tablet;
Sandocal 1000 effervescent tablets;;Effervescent tablet;2.263g /  1.75g
Sandocal 1000 effervescent tablets;;Effervescent tablet;2.263g /  1.75g
Sandocal+D 1200 effervescent tablets;;Effervescent tablet;1200MG
Sandostatin 100micrograms/1ml solution for injection ampoules;0803043N0BBABAB;Solution for injection;100microgram/1ml
Sandostatin 1mg/5ml solution for injection vials;0803043N0BBADAD;Solution for injection;1mg/5ml
Sandostatin 500micrograms/1ml solution for injection ampoules;0803043N0BBACAC;Solution for injection;500microgram/1ml
Sandostatin 50micrograms/1ml solution for injection ampoules;0803043N0BBAAAA;Solution for injection;50microgram/1ml
Sandostatin LAR 10mg powder and solvent for suspension for injection vials;0803043N0BBAEAE;Powder and solvent for suspension for injection;10mg
Sandostatin LAR 20mg powder and solvent for suspension for injection vials;0803043N0BBAGAG;Powder and solvent for suspension for injection;20mg
Sandostatin LAR 30mg powder and solvent for suspension for injection vials;0803043N0BBAFAF;Powder and solvent for suspension for injection;30mg
Sandrena 1mg gel sachets;0604011G0BPABBJ;Gel;1mg
Sandrena 500microgram gel sachets;0604011G0BPAABI;Gel;500microgram
Sanomigran 0.25mg/5ml elixir;0407042Q0BBACAA;Oral solution;250microgram/5ml
Sanomigran 500microgram tablets;0407042Q0BBAAAB;Tablet;500microgram
Sarstedt safety lancets 1.6mm/28gauge;;LANCET;1.6MM/28G
Sarstedt safety lancets 1.6mm/28gauge;;LANCET;1.6MM/28G
Sarstedt safety lancets 1.8mm/18gauge;;LANCET;1.8MM/18G
Sarstedt safety lancets 1.8mm/21gauge;;LANCET;1.8MM/21G
Sarstedt safety lancets 1.8mm/21gauge;;LANCET;1.8MM/21G
Sash made to measure hernia support ostomy belt;;Ostomy belts;HB102
Sash made to measure hernia support ostomy belt;;Ostomy belts;HB102
Sativex oromucosal spray;;Spray;2.7mg/dose /  2.5mg/dose
Savlon Dry 1.14% spray;1311040K0BEABAS;Spray;0
Savlon Dry 1.14% spray;1311040K0BEABAS;Spray;1%
Savlon Dry 1.14% spray;1311040K0BEABAS;Spray;1.14%
Savlon antiseptic cream;1310050D0BIAAAD;Cream;0.1% /  0.5%
Savlon antiseptic liquid;1311020L0BSAHA2;Liquid;0.3% /  3%
Savlon disinfectant liquid;1311020L0BSAIA2;Liquid;0.3% /  3%
Sayana Press 104mg/0.65 ml suspension for injection pre-filled disposable devices;0703022M0BDAAAC;Suspension for injection;104mg/0.65ml
Scandishake Mix oral powder 85g sachets banana;090402000BBNRA0;Powder;85G
Scandishake Mix oral powder 85g sachets caramel;090402000BBNSA0;Powder;85G
Scandishake Mix oral powder 85g sachets chocolate;090402000BBHIA0;Powder;85G
Scandishake Mix oral powder 85g sachets strawberry;090402000BBHJA0;Powder;85G
Scandishake Mix oral powder 85g sachets unflavoured;090402000BBLBA0;Powder;85G
Scandishake Mix oral powder 85g sachets vanilla;090402000BBGKA0;Powder;85G
Scanpor tape 1.25cm;;TAPE;1.25CMX10
Scanpor tape 1.25cm;;TAPE;1.25CMX5M
Scanpor tape 1.25cm;;TAPE;1.25CMX5M
Scanpor tape 2.5cm;;TAPE;2.5CMX10M
Scanpor tape 2.5cm;;TAPE;2.5CMX5M
Scanpor tape 2.5cm;;TAPE;2.5CMX5M
Scanpor tape 5cm;;TAPE;5CMX10M
Scanpor tape 5cm;;TAPE;5CMX5M
Scanpor tape 5cm;;TAPE;5CMX5M
Scanpor tape 7.5cm;;TAPE;7.5CMX10M
Scheriproct ointment;0107020P0BCAAAC;Ointment;0.5% /  0.19%
Scheriproct suppositories;0107020P0BCABAD;Suppository;1mg /  1.3mg
Scholl Athlete's Foot 1% powder;1310020Y0BEAEAB;Powder;1%
Scopoderm 1.5mg patches;0406000A0BCACAD;Transdermal patch;1mg/72 hours
Seal-Tight limb protector foot/ankle;;PROTECTOR;CV27105
Seal-Tight limb protector foot/ankle;;PROTECTOR;CV27105
Seal-Tight limb protector short leg;;PROTECTOR;CV27103
Seal-Tight limb protector short leg;;PROTECTOR;CV27103
Seal-Tight limb protector wide short leg;;PROTECTOR;CV27106
Seal-Tight limb protector wide short leg;;PROTECTOR;CV27106
Sebco ointment;1305020V0BCAAAA;Ointment;
Sebivo 600mg tablets;0503031C0BBAAAA;Tablet;600mg
Second Nature two piece ostomy system flange;;Two piece ostomy systems;2FL32,32mm
Sectral 100mg capsules;0204000C0BBAAAA;Capsule;100mg
Sectral 200mg capsules;0204000C0BBABAB;Capsule;200mg
Sectral 400mg tablets;0204000C0BBADAD;Tablet;400mg
Secu-Ring two piece ostomy system;;Two piece ostomy systems;SR45,45mm
SecuPaste No-Sting stoma paste;;Ostomy skin protectives;NSP1
SecuPlast Aloe ring;;Ostomy skin protectors;SAR25,25mm
SecuPlast Aloe ring;;Ostomy skin protectors;SAR32,32mm
SecuPlast Aloe ring;;Ostomy skin protectors;SAR38,38mm
SecuPlast Aloe ring;;Ostomy skin protectors;SAR45,45mm
SecuPlast Aloe ring;;Ostomy skin protectors;SAR25,25mm
SecuPlast Aloe ring;;Ostomy skin protectors;SAR32,32mm
SecuPlast Aloe ring;;Ostomy skin protectors;SAR38,38mm
SecuPlast Aloe ring;;Ostomy skin protectors;SAR45,45mm
SecuPlast Hydro Aloe ostomy plaster;;Ostomy adhesive plasters;SPHA2
SecuPlast Hydro Aloe ostomy plaster;;Ostomy adhesive plasters;SPHA2
SecuPlast Hydro ostomy plaster;;PLASTERS;SPH1
SecuPlast Hydro ostomy plaster;;PLASTERS;SPH1
SecuPlast mouldable seals large;;Ostomy skin protectors;SMSL,large
SecuPlast mouldable seals large;;Ostomy skin protectors;SMSL,large
SecuPlast mouldable seals standard;;Ostomy skin protectors;SMSS,standard
SecuPlast mouldable seals standard;;Ostomy skin protectors;SMSS,standard
SecuPlast mouldable seals thin;;Ostomy skin protectors;SMST
SecuPlast mouldable seals thin;;Ostomy skin protectors;SMST
SecuPlast ostomy plaster;;PLASTERS;SP32
SecuPlast ostomy plaster;;PLASTERS;SP38
SecuPlast ostomy plaster;;PLASTERS;SP45
SecuPlast ostomy plaster;;PLASTERS;SP57
SecuPlast ostomy plaster;;PLASTERS;SP70
SecuPlast ostomy plaster;;PLASTERS;SP45
SecuPlast ostomy plaster;;PLASTERS;SP57
Secura Extra Protective barrier cream;0108010S0BQABA0;Cream;
Secura barrier cream;0108010S0BQAAA0;Cream;
Secura barrier film pump spray;;Ostomy skin protectives;66800710
Secura barrier film pump spray;;Ostomy skin protectives;6680071000%
Secura barrier film wipes;;Ostomy skin protectives;66800712
Secura barrier film wipes;;Ostomy skin protectives;6680071200%
Securon SR 240mg tablets;0206020T0BDAEAH;Modified-release tablet;240mg
Seebri Breezhaler 44microgram inhalation powder capsules with device;0301020S0BBAAAA;Inhalation powder;55microgram
Selexid 200mg tablets;0501015P0BBABAB;Tablet;200mg
Self-Cath catheter female 12Ch;;NELATON  CATHETER FEMALE;212
Self-Cath catheter female 12Ch;;NELATON  CATHETER FEMALE;21200%
Self-Cath catheter female 14Ch;;NELATON  CATHETER FEMALE;214
Self-Cath catheter female 14Ch;;NELATON  CATHETER FEMALE;21400%
Self-Cath catheter female 8Ch;;NELATON  CATHETER FEMALE;208
Self-Cath catheter female 8Ch;;NELATON  CATHETER FEMALE;208
Self-Cath catheter male 12Ch;;NELATON  CATHETER MALE;412
Self-Cath catheter male 12Ch;;NELATON  CATHETER MALE;41200%
Self-Cath catheter male 12Ch;;NELATON  CATHETER MALE;41200.00%
Self-Cath catheter male 12Ch;;NELATON  CATHETER MALE;412
Self-Cath catheter male 14Ch;;NELATON  CATHETER MALE;414
Self-Cath catheter male 14Ch;;NELATON  CATHETER MALE;41400%
Self-Cath catheter male 14Ch;;NELATON  CATHETER MALE;41400.00%
Self-Cath catheter male 8Ch;;NELATON  CATHETER MALE;408
Self-Cath catheter male coude olive tip 12Ch;;NELATON  CATHETER MALE;812
Self-Cath catheter male coude olive tip 12Ch;;NELATON  CATHETER MALE;81200%
Self-Cath catheter male coude olive tip 12Ch;;NELATON  CATHETER MALE;81200.00%
Self-Cath catheter male coude olive tip 12Ch;;NELATON  CATHETER MALE;81200%
Self-Cath catheter male coude olive tip 16Ch;;NELATON  CATHETER MALE;816
Self-Cath catheter male coude taper tip 12Ch;;NELATON  CATHETER MALE;612
Self-Cath catheter male coude taper tip 12Ch;;NELATON  CATHETER MALE;61200%
Self-Cath catheter male coude taper tip 12Ch;;NELATON  CATHETER MALE;61200.00%
Self-Cath catheter male coude taper tip 12Ch;;NELATON  CATHETER MALE;612
Selincro 18mg tablets;0410010D0BBAAAA;Tablet;18mg
Selsun 2.5% shampoo;1309000S0BBAAAB;Shampoo;0
Selsun 2.5% shampoo;1309000S0BBAAAB;Shampoo;2.50%
Selsun 2.5% shampoo;1309000S0BBAAAB;Shampoo;3%
SenSura Click Multichamber two piece ostomy system urostomy bag maxi;;Two piece ostomy systems;11844,40mm,Opaque,maxi
SenSura Click Multichamber two piece ostomy system urostomy bag maxi;;Two piece ostomy systems;11846,60mm,Opaque,maxi
SenSura Click Multichamber two piece ostomy system urostomy bag maxi;;Two piece ostomy systems;11856,60mm,Clear,maxi
SenSura Click Multichamber two piece ostomy system urostomy bag midi;;Two piece ostomy systems;11841,40mm,Opaque,midi
SenSura Click Multichamber two piece ostomy system urostomy bag midi;;Two piece ostomy systems;11842,50mm,Opaque,midi
SenSura Click Soft Seal two piece ostomy system convex baseplate;;Two piece ostomy systems;11011,40mm coupling, cut to fit 15mm-23mm
